Category,CrimeGroup,Description,City,State,Zip,Latitude,Longitude,Date
20,A,fem suspect alleg us rus distract victim the fem knock door resid sev mal mad entry brand bb gun the suspect restrain victim process tak jewelry cash cel phon laptop comput resid three suspect suspect vehic loc arrest jonath duchatel jason charl chamb frant kingsley coffy ii they charg robbery kidnap held without bond mor inform releas becom avail,,VA,20148,39.0253232,-77.511865,2009-2-9
5,A,unknown subject ent resid remov laptop,,VA,,39.0100375,-77.3927304,2009-2-7
1,B,deputy respond are report unknown subject brand poss firearm the complain wait traff sign list loc look saw front passeng anoth vehic point firearm direct as suspect vehic drov away passeng appear pul trig weapon the suspect vehic loc are man squ bb gun loc insid resid vehic loc two mal sterl fairfax ident involv incid the two charg brand firearm discharg firearm vehic missil occupy vehic on also charg possess alt id both juvenil held loudoun county juvenil det cent petit poss he releas custody par,,VA,,39.0100375,-77.3927304,2009-2-9
15,A,unknown subject ent stor trail construct sit remov cop fit tool alumin cabl,,VA,20166,39.0207563,-77.4240777,2009-2-9
1,B,resid return hom found front door resid aj ther sign forc entry noth remov hom,Aldie,VA,20105,38.91748,-77.558215,2009-2-10
15,A,unknown subject ent two vehic dam driv sid window insid remov two gps unit,,VA,20166,39.0245358,-77.4249526,2009-2-10
1,B,unknown subject ent vehic remov gps unit,Ashburn,VA,20147,39.017287,-77.501003,2009-2-10
15,A,unknown subject ent vehic remov port cd play smal item,Ashburn,VA,20147,39.017818,-77.501484,2009-2-11
15,A,unknown subject ent lail express mart remov carton cigaret the subject describ whit mal left blu sed maryland tag,Leesburg,VA,20176,39.2644474,-77.5442084,2009-2-12
15,A,unknown subject ent vehic remov gps unit,Sterling,VA,20164,38.992444,-77.40665,2009-2-10
1,B,unknown subject threw lawn orna window resid,Sterling,VA,20166,39.015651,-77.422617,2009-2-12
1,B,two childr walk are report saw whit van occupy sev unknown subject on subject said someth childr ran hom the ev report thursday occur wednesday afternoon,Chantilly,VA,20152,38.918728,-77.508779,2009-2-11
1,B,unknown subject dam vehic key paint,Sterling,VA,20164,39.033413,-77.384683,2009-2-13
1,B,unknown subject ent vehic dam window remov gps unit second vehic ent noth remov,,VA,20164,39.0208618,-77.3824224,2009-2-13
1,B,unknown subject ent two unlock vehic rum intery noth remov third vehic ent cel phon car radio remov,Sterling,VA,20165,39.054101,-77.421406,2009-2-14
15,A,unknown subject ent vehic remov gps unit passeng window remov second vehic discov ent mean gps unit remov,Sterling,VA,20165,39.044307,-77.390112,2009-2-14
1,B,three unknown subject poss juvenil observ resid ent gar hom noth remov,,VA,20147,39.0319619,-77.4949082,2009-2-15
15,A,unknown subject ent vehic remov gps unit,Sterling,VA,20166,39.033065,-77.425782,2009-2-15
1,B,resid heard nois outsid hom observ door vehic aj noth remov,,VA,20164,39.0035735,-77.4069473,2009-2-16
5,A,unknown subject ent munday truck repair remov tool comput ther sign forc entry,Sterling,VA,20166,38.946144,-77.538013,2009-2-15
15,A,unknown subject ent vehic dam window insid remov gps unit,Sterling,VA,20164,38.998838,-77.406848,2009-2-16
1,B,on monday complain report poss gangrel graffit spray paint fent accord complain graffit appear are last week,,VA,,37.4315734,-78.6568942,2009-2-13
5,A,unknown subject ent resid remov money remov hom ther sign forc entry,,VA,20164,39.0135503,-77.3928741,2009-2-16
15,A,unknown subject ent vehic remov gps unit,,VA,20147,39.0284297,-77.4998026,2009-2-16
5,A,unknown subject ent hong kong resta remov cash cash reg ther sign forc entry,,VA,20147,39.0292985,-77.4888495,2009-2-16
15,A,unknown subject ent vehic remov cel phon gps unit second gps unit report stol vehic,Leesburg,VA,20176,39.0900442,-77.4967692,2009-2-16
1,B,unknown subject ent four vehic remov play access,,VA,20147,39.031088,-77.4950041,2009-2-16
15,A,unknown subject ent vehic remov gift card three cds,Leesburg,VA,20176,39.0896784,-77.4964875,2009-2-16
5,A,an unknown subject ent resid dam window door the resid heard loud nois confront adult whit hisp mal tal med build he wear whit tshirt dark short the subject fled hom noth appear remov hom,Sterling,VA,20164,39.022862,-77.370387,2009-2-18
1,B,sev juvenil hang are word exchang pass vehic sep wit report observ on subject vehic brand appear firearm the juvenil involv incid loc declin provid inform no suspect inform abl obtain,,VA,20164,38.9996132,-77.403288,2009-2-18
1,B,unknown subject appear cut screen ground flo apart no entry gain,,VA,20164,39.012211,-77.3759029,2009-2-18
1,B,deputy respond are report two subject walk are carry firearm mal mal mclean loc both weapon determin replic airsoft bb gun they charg weapon viol pleas review pag three pag four follow link inform loudoun county bb gun ordin,,VA,,39.0100375,-77.3927304,2009-2-18
15,A,unknown subject ent vehic remov gps unit,Sterling,VA,20166,38.950857,-77.491971,2009-2-18
1,B,deputy respond sunoco gas stat ashburn vil plaz report robbery two victim said rob sev subject are list loc the two victim driv are meet acquaint on subject op driv sid door pul on victim car the second victim pul passeng sid item remov includ two cel phon cash digit camer the subject ent sep vehic drov away war obtain,,VA,,39.040356,-77.486825,2009-2-18
1,B,resid report hear someon attempt op door when look outsid saw sev subject ent vehic street subject exit vehic walk back hom knock door the victim contact auth the subject left unknown direct,,VA,20164,38.9947464,-77.4139144,2009-2-18
1,B,deputy respond are report miss boy unit ar scen beg search assist ag unit fairfax county pol depart helicopt request the child loc saf sound neighb around hour,Purcellville,VA,20132,39.1156009,-77.700126,2009-2-18
1,B,jamy ren ducharm ashburn va michael greg morel ashburn va charg connect report strong arm robbery on march,,VA,,39.040356,-77.486825,2009-2-18
15,A,unknown subject ent vehic remov gps unit driv sid window dam gain entry,Sterling,VA,20164,39.040652,-77.367226,2009-2-18
5,A,unknown subject ent resid remov jewelry window app access entry,Sterling,VA,20164,39.01196,-77.391931,2009-2-19
15,A,unknown subject ent vehic remov laptop,,VA,20147,39.036686,-77.492639,2009-2-17
20,A,an unknown subject ent hil tom market brand firearm the suspect brand firearm demand money cashy the suspect fled stor foot appear head east sou sid rout loudoun sheriff investig releas surveil video stil robbery in video suspect appear wear camoufl hunt styl hood he also wear blu jacket dark pant loudoun county sheriff deputy respond scen are search assist ag unit aer support provid helicopt unit fairfax county pol depart no suspect loc simil robbery occur stor febru,Purcellville,VA,20132,39.200224,-77.7275013,2009-2-19
1,B,resid report see juvenil poss firearm balcony resid the juvenil loc determin bb gun the juvenil adv saf precaut,Sterling,VA,20164,39.03098,-77.3849465,2009-2-20
15,A,unknown subject remov gps unit vehic suspicy person cal are march hour led id two juvenil mal suspect the cas pend,,VA,20147,39.023188,-77.4958146,2009-2-20
15,A,unknown subject ent vehic remov gps unit,Ashburn,VA,20147,39.021849,-77.495883,2009-2-20
1,B,sheriff deputy travel east rout near lexington boulevard vehic abrupt swerv lan almost striking patrol car nbsp the deputy in traff stop rout rout the pursuit continu rout west lansdown stop stix success deploy tak two right tir the vehic continu nbsp driv riv creek parkway onto rout nor the vehic lost control crash selm lan matthew jud murray sterl charg felony elud dui felony destruct property fent he held without bond loudoun mag pend court appear,,VA,,39.040356,-77.486825,2009-2-21
1,B,unit cal assist middleburg pol depart assist three commerc burgl occur overnight downtown busy district sev burgl report are last week mor detail releas monday,Middleburg,VA,20117,38.987816,-77.745425,2009-2-21
1,B,deputy cal are report suspicy vehic the complain stat heard commot outsid observ whit panel van the van return auth contact deputy ar scen vehic prevy left are the deputy conduc foot patrol loc body mal victim along riversid parkway near rocky creek driv lansdown are canvass are conduc fem victim loc opposit sid riversid driv wood are she airlift loc hospit the victim ident overnight mor inform releas monday morn,Riverside,CA,92503,33.877617,-117.465726,2009-2-22
1,B,unknown subject spray paint dumpst graffit it suspect gangrel,,VA,20164,39.0013376,-77.4028071,2009-2-22
1,B,memb loudoun sheriff off dul town cent team respond are mal hear disturb sev subject seen walk are they ident said confront anoth group subject shov match ensu ther injury the victim claim group may involv gang ther sign injury the incid forward loudoun sheriff off gang intellig unit,Sterling,VA,20166,39.032142,-77.423837,2009-2-21
5,A,unknown subject ent resid remov jewelry laptop window dam gain entry,Sterling,VA,20165,39.054018,-77.431387,2009-2-23
1,B,unknown subject ent vehic dam window gps unit remov,Ashburn,VA,20147,39.017818,-77.501484,2009-2-23
1,B,unknown subject ent vehic remov gps unit,,VA,20148,39.0276887,-77.5103296,2009-2-23
1,B,vac resid found window door op it appear someon insid hous,Sterling,VA,20164,39.021146,-77.38587,2009-2-23
15,A,unknown subject ent two vehic remov two gps unit play,,VA,20148,39.0227633,-77.50923,2009-2-23
15,A,an unknown subject ent trop smoothy caf remov tip jar the suspect describ whit mal med build blond hair he wear black shirt blu jean the suspect accompany whit fem poss dyed blond hair both suspect appear,Ashburn,VA,20147,39.0085285,-77.491052,2009-2-24
15,A,resid interrupt two unknown mal attempt break vehic the resid said awak dog not two mal vehic gps unit remov vehic entry gain dam window,Sterling,VA,20164,38.995837,-77.405581,2009-2-24
1,B,unknown subject ent vehic dam window remov gps unit,Sterling,VA,20164,38.996543,-77.412724,2009-2-24
1,B,unknown subject spray paint graffit pip wal waterway the graffit appear gangrel the inform forward ag gang intellig unit inform purpos,Leesburg,VA,20176,39.1009479,-77.4956229,2009-2-23
1,B,hond civ report stol are the vehic loc hour park lot nearby shop cent,Sterling,VA,20164,38.993678,-77.4052,2009-2-25
5,A,unknown subject ent resid remov two laptop play cash,Aldie,VA,20105,38.949524,-77.590999,2009-2-25
1,B,unknown subject ent vehic dam window insid remov satellit radio unit,Sterling,VA,20164,38.998752,-77.418323,2009-2-24
15,A,unknown subject ent vehic dam window insid remov gps unit,Sterling,VA,20164,38.994576,-77.408403,2009-2-24
1,B,unknown subject ent unoccupy resid noth dam remov,Sterling,VA,20164,38.998394,-77.419051,2009-2-24
5,A,unknown subject ent resid remov gps unit camer photo alb,Middleburg,VA,20117,39.03133,-77.723805,2009-2-24
1,B,resid report see whit work van believ watch childr are the van left are without com contact childr are,Aldie,VA,20105,38.93758,-77.620233,2009-2-27
1,B,resid report friday unknown subject spray paint sev tre are the graffit appear gangrel,Sterling,VA,20164,39.006702,-77.421757,2009-2-23
15,A,unknown subject ent vehic remov gps unit cash,Ashburn,VA,20147,39.018645,-77.500735,2009-2-27
15,A,unknown subject bent licens plat nin vehic two nin licens plat remov,Ashburn,VA,20147,39.053808,-77.436835,2009-2-28
20,A,two fem victim return hom shop ent apart an unknown mal wear mask ent apart brand poss firearm as forc room sev subject ent two video gam system laptop remov cas investig loudoun county sheriff off crimin investig divid see press releas inform,Leesburg,VA,20176,39.0746816,-77.4823316,2009-2-27
15,A,unknown subject ent vehic remov satellit radio unit unit gar door op,Ashburn,VA,20148,38.981521,-77.534229,2009-2-28
1,B,unknown subject ent vehic remov unit car window dam gain entry,Warrenton,VA,20186,38.7170391,-77.7931003,2009-2-27
1,B,jos huvy hernandez ashburn berth olind bonill sterl found unoccupy hom foreclos they charg unlaw entry,,VA,,37.4315734,-78.6568942,2009-2-28
1,B,unknown subject remov cadillac fleetwood park park spot,Sterling,VA,20164,39.031992,-77.38682,2009-2-28
15,A,unknown subject remov video gam system video gam,Leesburg,VA,20175,39.077134,-77.550692,2009-2-28
15,A,unknown subject ent vehic dam window purs cont remov,Leesburg,VA,20176,39.082586,-77.495418,
15,A,unknown subject ent vehic remov play satellit radio receiv ez pass,Sterling,VA,20166,39.030994,-77.404711,
1,B,unknown subject dam door resid no entry mad noth miss,,VA,20147,39.0453715,-77.5033507,
1,B,juvenil fem report walk are ear day unknown subject follow begin sterl park mal at intersect greenthorn avenu mycroft court subject attempt kiss her the subject describ hisp mal tal ear wear red shirt,,VA,,39.0100375,-77.3927304,2009-2-25
5,A,unknown subject ent sterl park bapt church remov smal kitch apply cash ther sign forc entry,Sterling,VA,20164,39.006252,-77.400063,
1,B,unknown subject dam vehic window remov gps unit,Sterling,VA,20164,39.014181,-77.372113,
5,A,deputy respond goos creek golf club report commerc alarm ther sign poss burgl perimet est rory leftwich maryland loc immedy charg burgl larceny destruct property leftwich held without bond,Leesburg,VA,,39.086038,-77.513281,2009-3-1
1,B,unknown subject remov lex park park plac front resid,Ashburn,VA,20147,39.015702,-77.496181,
5,A,unknown subject ent resid dam door noth report miss,,VA,20147,39.041444,-77.5064187,2009-3-1
1,B,unknown subject remov hond civ park driveway resid,Sterling,VA,20164,39.019202,-77.390527,2009-3-1
5,A,two unknown subject ent resid process tak item confront homeown two individ observ fle scen laptop wallet tak hom gar door intery door left unsec,Leesburg,VA,20176,39.1011083,-77.5032295,2009-3-2
15,A,unknown subject observ remov spoil four rim tir vehic the subject fled scen al item recov,Sterling,VA,20164,38.99898,-77.416358,2009-3-2
20,A,the victim report assault rob wallet cel phon sev subject the cas investig loudoun county sheriff off crimin investig divid,,VA,20147,39.0453715,-77.5033507,2009-3-2
15,A,unknown subject ent vehic dam passeng window remov gps unit,,VA,20164,39.015568,-77.393046,2009-3-1
1,B,an unknown subject ent cvs pharm demand prescrib pil the suspect imply weapon the suspect fled stor without tak item the cas investig loudoun county sheriff off crimin investig divid,,VA,20147,39.0566411,-77.5148158,2009-3-2
1,B,unknown subject remov hond civ park front resid upon ent vehic stol vehic report recov montgomery county md,Sterling,VA,20164,39.013413,-77.3919,2009-3-1
15,A,unknown subject remov touch screen comput black ol resta ther sign forc entry busy,Leesburg,VA,20176,39.0909264,-77.4795467,2009-3-2
1,B,an unknown subject observ complain spray paint mailbox the suspect describ whit mal ear acn red brown hair he describ wear gray hood sweatshirt blu jean the suspect driv old model gold toyot coroll ther ind incid gangrel,,VA,20147,39.0214076,-77.4786289,2009-3-2
5,A,unknown subject ent resid remov cash ther sign forc entry,Aldie,VA,20105,38.927148,-77.554991,2009-3-2
1,B,unknown subject dam passeng sid window vehic insid remov sunglass satellit radio,Sterling,VA,20164,39.012443,-77.399042,2009-3-3
1,B,unknown subject dam passeng sid window remov cred satellit radio,Sterling,VA,20164,38.998492,-77.413223,2009-3-3
20,A,an unknown subject ent parcel plu stor demand cash accord employ stor subject brand believ knif the suspect describ black mal tal heavy build wear orang sweatshirt jean basebal hat the cas investig crimin investig divid,,VA,20147,39.0379163,-77.5015104,2009-3-4
1,B,deputy respond are report graffit tunnel run rout the graffit poss gangrel the report forward sheriff gang intellig unit,Round Hill,VA,,39.132689,-77.768546,2009-3-4
15,A,unknown subject remov gps unit the vehic left unsec,Ashburn,VA,20147,39.063051,-77.486034,2009-3-4
15,A,unknown subject ent vehic remov wallet cont,Ashburn,VA,20148,39.007195,-77.498183,2009-3-5
15,A,unknown subject ent vehic dam driv sid window gps unit remov,Sterling,VA,20165,39.049679,-77.397268,2009-3-6
1,B,graffit loc basebal field school,Sterling,VA,20164,39.035961,-77.375135,2009-3-6
1,B,unknown subject ent unoccupy hom noth report miss hom,,VA,20164,39.0109135,-77.3941384,2009-3-6
15,A,unknown subject dam car window gain entry remov pda dev second vehic window discov dam noth remov,Sterling,VA,20164,39.035033,-77.3857185,2009-3-6
15,A,unknown subject ent vehic remov loos chang,Sterling,VA,20164,38.99367,-77.40771,2009-3-6
15,A,unknown subject dam car window gain entry insid remov laptop,Leesburg,VA,20176,39.084947,-77.495521,2009-3-6
15,A,unknown subject ent vehic dam passeng sid window remov gps unit play,Leesburg,VA,20176,39.095651,-77.489925,2009-3-6
15,A,unknown subject ent vehic dam passeng window insid remov car radiodvd play play radio ampl,,VA,20164,39.0120889,-77.3747429,2009-3-7
15,A,unknown subject ent vehic remov satellit radio receiv,Leesburg,VA,20175,38.9950163,-77.5951613,2009-3-6
1,B,complaint mad regard suspicy ev occup resid heard rear door rattl the incid report sev hour lat ther sign forc entry,Hamilton,VA,20158,39.1356098,-77.6423542,2009-3-7
1,B,deputy respond are report juvenil poss shoplift are the juvenil loc on subject ashburn found two bb gun backpack the bb gun orang tip remov differenty bb gun juvenil petit pend cont weapon obstruct charg,,VA,20166,39.0242506,-77.4299639,2009-3-6
1,B,deputy respond are report juvenil discharg bb gun are juvenil petit pursu juvenil brand discharg bb gun heavy pop are,,VA,,39.0100375,-77.3927304,2009-3-7
15,A,deputy respond are report larceny picn tabl the subject apprehend brief foot pursuit the picn tabl tak kinderc plac ten court the juvenil plac picn tabl court skateboard the cas pend,Ashburn,VA,20147,39.034389,-77.502826,2009-3-7
5,A,unknown subject ent resid remov televid laptop door dam gain entry,Aldie,VA,20105,38.932606,-77.541494,2009-3-4
1,B,victim assault brought inov loudoun hospit auth not the victim ashburn suff injury app assault crimin investig ar hospit interview victim the victim unclear assault took plac led assault the incid remain investig,,VA,,37.4315734,-78.6568942,2009-3-9
1,B,unknown subject dam window vehic rock,,VA,20147,39.0499333,-77.4823985,2009-3-8
1,B,unknown subject dam driveway light poss bb gun,,VA,20147,39.0420424,-77.4796323,2009-3-8
5,A,unknown subject ent pap john remov cash ther sign forc entry,,VA,20164,39.0045622,-77.4301342,2009-3-10
15,A,unknown subject ent vehic dam window insid remov gps unit,Sterling,VA,20164,39.041561,-77.368542,2009-3-9
1,B,unknown subject spray paint graffit sid resid the graffit appear read bulldog,Leesburg,VA,20176,39.095632,-77.504152,2009-3-9
5,A,resid report paperwork comput cd remov fil cabinet ther sign forc entry,Leesburg,VA,20176,39.0868808,-77.4853995,2009-3-9
1,B,sean lew winchest charg domest assault reckless handl firearm discharg firearm publ plac brand firearm the suspect alleg fir weapon are list loc disput rel,Ashburn,VA,20147,39.053977,-77.511073,2009-3-11
15,A,unknown subject ent unoccupy resid remov chang,Leesburg,VA,20176,39.227502,-77.5411309,2009-3-11
5,A,unknown subject ent room ten liv bas resid jewelry cash ipod remov,Sterling,VA,20164,39.033608,-77.382846,2009-3-10
1,B,deputy cal are report sev suspicy person tent priv own wood are the subject ident mal leesburg fem ashburn fem fix address the three claim homeless al three charg trespass trash dump the fem also charg petit larceny alleg tak grocery stor shop cart,,VA,,39.040356,-77.486825,2009-3-11
15,A,unknown subject ent vehic remov satellit radio unit,Ashburn,VA,20147,39.062999,-77.489565,2009-3-11
1,B,unknown subject dam rear front door resid no entry gain,Sterling,VA,20165,39.048047,-77.398812,2009-3-13
1,B,unknown subject vand vehic,Chantilly,VA,20152,38.9045695,-77.4904896,2009-3-13
1,B,three unknown subject observ attempt ste car the victim stat heard car alarm act went outsid they say three subject around car hood they subject fled scen the incid report sev hour lat,Sterling,VA,20164,39.030131,-77.381277,2009-3-13
15,A,unknown subject ent two vehic are item remov includ laptop gps unit,Ashburn,VA,20147,39.015702,-77.496181,2009-3-13
15,A,gym bag left unattend tak ashburn sport pavil credit card us grocery stor pri cancel,,VA,20147,39.0496741,-77.4733828,2009-3-13
5,A,unknown subject ent resid remov laptop jewelry video gam system the hom access without forc,,VA,20147,39.0296137,-77.476612,2009-3-9
15,A,unknown subject ent vehic remov gps unit,Sterling,VA,20166,39.010322,-77.423597,2009-3-14
5,A,unknown subject ent off remov laptop the front door off forc op gain entry,Ashburn,VA,20147,39.0619235,-77.4660615,2009-3-13
5,A,unknown subject ent resid remov jewelry two larg screen televid ther sign forc entry,Sterling,VA,20165,39.03719,-77.393674,2009-3-14
1,B,deputy cal resid resid complain overaggress solicit sel hom alarm system the suspect fairfax va charg solicit without licens,,VA,20164,39.0135503,-77.3928741,2009-3-17
1,B,unknown subject dam passeng sid window remov gps unit,Sterling,VA,20164,39.011516,-77.387325,2009-3-17
5,A,unknown subject ent busy remov cash cash reg,Aldie,VA,20105,38.954524,-77.606501,2009-3-17
1,B,unknown subject ent four vehic remov laptop gps unit car stereo,,VA,20164,39.0138041,-77.3897185,2009-3-18
15,A,unknown subject ent vehic remov gps unit wallet,Ashburn,VA,20147,39.0085285,-77.491052,2009-3-18
1,B,resid report see unknown subject rum trash can shed are hom the complain stat warn subject exit property discharg two warn shot firearm the subject fled are dark green pickup truck seen are,Purcellville,VA,20132,39.1721726,-77.7143401,2009-3-19
15,A,unknown subject ent vehic dam passeng window gps unit remov,,VA,20164,38.9972532,-77.4113331,2009-3-19
1,B,fem stud report walk are list loc approach whit mal driv tow truck the driv off rid the complain refus driv continu driv next her the driv left scen victim mad cal cel phon the are search vehic match describ loc,Leesburg,VA,20176,39.08032,-77.499187,2009-3-20
15,A,unknown subject ent vehic remov gps unit cel phon,,VA,20164,39.021092,-77.3928966,2009-3-19
15,A,unknown subject ent vehic remov headphon door receiv dam,,VA,20164,39.0114265,-77.3817417,2009-3-19
5,A,unknown subject ent resid cur bank own insid remov ceram til scont light fixt ther sign forc entry estim valu,Leesburg,VA,20176,39.1738821,-77.5548189,2009-3-10
1,B,resid report alarm act list tim window downstair room found slight op ther dam sign tamp,,VA,,37.4315734,-78.6568942,2009-3-20
1,B,unknown subject dam bas rear window no entry gain noth remov resid,Leesburg,VA,20176,39.094877,-77.510375,2009-3-20
15,A,unknown subject ent vehic remov purs the vehic left unsec,,VA,20164,39.0211348,-77.3846877,2009-3-20
1,B,unknown subject dam ste column vehic app attempt tak vehic the vehic access passeng sid window,,VA,20164,38.99597,-77.4085192,2009-3-20
15,A,unknown subject ent vehic remov digit camer watch play ther sign forc entry,Sterling,VA,20165,39.050449,-77.358642,2009-3-22
15,A,unknown subject remov wor hygy produc cvs,,VA,20147,39.0566411,-77.5148158,2009-3-22
15,A,unknown subject ent vehic remov two laptop comput ther sign forc entry,Sterling,VA,20165,39.039529,-77.353685,2009-3-20
1,B,unknown subject remov acur integr park along street,,VA,20164,39.0183348,-77.3849007,2009-3-22
1,B,unknown subject dam door fram gar resid no entry gain,,VA,20147,39.0325074,-77.4880953,2009-3-23
1,B,carlo rosa sterl charg peep occupy dwel he held bond,,VA,20164,39.0122013,-77.3759119,2009-3-25
1,B,unknown subject dam rear window vehic,Ashburn,VA,20148,38.983704,-77.53255,2009-3-25
1,B,unknown subject remov hond accord park park lot shop cent,,VA,20164,39.0016291,-77.4032626,2009-3-25
15,A,unknown subject ent two vehic remov checkbook gpps unit,,VA,20147,39.0367135,-77.4804904,2009-3-25
15,A,unknown subject ent vehic remov jewelry grocery laptop,Sterling,VA,20164,39.038623,-77.382483,2009-3-25
1,B,unknown subject ent vac hom dam window dam occur carpet ther app dam,Round Hill,VA,20141,39.138899,-77.787533,2009-3-26
1,B,victim report around am assault hour pri report the victim heavy intox his injury consid sery the incid investig,Sterling,VA,20164,38.997904,-77.405033,2009-3-25
1,B,unknown subject threw unknown object vehic travel are the object dam vehic window no subject observ driv are the are search subject loc,,VA,,39.040356,-77.486825,2009-3-26
1,B,an unknown subject threw rock vehic travel are dam occur driv sid door the subject describ black mal,Sterling,VA,20164,38.998838,-77.406848,2009-3-26
1,B,resid report unknown subject observ balcony third flo apart the subject climb balcony found ran toward cascad parkway the subject describ whit mal tal brown hair thin build,Sterling,VA,20165,39.0399395,-77.398814,2009-3-27
1,B,unknown subject dam rear window vehic,,VA,20164,39.0032548,-77.4058571,2009-3-26
5,A,unknown subject ent busy remov cash flat screen comput monit window dam gain entry the incid remain investig,,VA,,39.0100375,-77.3927304,2009-3-25
1,B,unknown subject spraypainted graffit walkway tunnel two juvenil observ run are on suspect describ black mal wear red shirt jean second suspect describ whit mal wear whit shirt black jean both describ,,,,39.03511,-77.386668,2009-3-27
1,B,dumisan tembo ashburn va arrest tuesday connect march hom invas styl robbery camd lansdown apart complex tembo charg us firearm commit felony robbery he held without bond pend arraign ther ind robbery cas rel homicid attack lansdown mor inform releas,Leesburg,VA,20176,39.0746816,-77.4823316,2009-3-29
15,A,unknown subject pow tool includ chainsaw weedwack blow vehic,Sterling,VA,20164,39.037395,-77.376539,2009-3-28
1,B,unknown subject dam passeng sid window vehic,Sterling,VA,20166,39.036561,-77.426459,2009-3-29
15,A,unknown subject ent vehic dam passeng window insid remov gps unit,,VA,20166,39.0207843,-77.4289672,2009-3-29
1,B,unknown subject dam rear window vehic,Potomac Falls,VA,20165-7329,39.044443,-77.390386,2009-3-30
15,A,unknown subject ent vehic remov gps unit,,VA,20166,38.9862079,-77.4076,2009-3-29
1,B,unknown subject threw object window caus dam,,VA,,37.4315734,-78.6568942,2009-4-2
15,A,unknown subject ent vehic dam passeng window insid remov gps unit,,VA,20164,39.0227823,-77.3878031,2009-4-1
5,A,unknown subject rang doorbel resid the homeown heard window break no entry gain,Leesburg,VA,20175,39.096624,-77.671842,2009-4-2
15,A,unknown subject ent two vehic dam window insid remov two laptop comput bag comput access,,VA,,39.0100375,-77.3927304,2009-4-2
15,A,unknown subject ent vehic remov laptop play comput access,Sterling,VA,20164,39.041042,-77.369693,2009-4-2
15,A,unknown subject ent vehic remov unit,Chantilly,VA,,38.92083,-77.50417,2009-4-2
1,B,unknown subject dam vehic window,Ashburn,VA,20148,39.014548,-77.51849,2009-4-2
1,B,resid awok unknown subject attempt gain entry resid the subject continu ask let in the subject fled scen pri auth contact the subject describ dark skin whit mal tal wear whit tshirt jean window dam,,VA,20164,39.0019127,-77.3952961,2009-4-2
1,B,poss gangrel graffit report concret barry exit ramp are list loc the inform forward loudoun county sheriff gang intellig unit,,VA,,39.0100375,-77.3927304,2009-4-4
1,B,deputy respond ston ridg minnieland day school report suspicy subst found mailbox outsid facil the subst brought build dispos pri contact auth fir rescu personnel arcol sou rid moorefield wel fairfax county metropolit washington airport auth cal scen sint produc dispos near facil airintak system childr staff memb evacu build precaut they reloc school buss provid loudoun county,Aldie,VA,20105,38.93024,-77.553084,2009-4-4
1,B,unknown subject ent vehic remov car stereo system subwoof four tir rim also remov vehic,,VA,,39.0100375,-77.3927304,2009-4-5
15,A,unknown subject ent vehic remov firearm ther sign forc entry,Ashburn,VA,20147,39.036282,-77.492342,2009-4-3
1,B,deputy patrol observ vehic los control spin out the deputy in traff stop the driv ident carlo ramirez maryland it determin mr ramirez want fed auth ic detain ramirez tak custody cur held loudoun county adult det cent,,VA,,39.0100375,-77.3927304,2009-4-6
15,A,unknown subject ent unsec lock busy remov wallet cont credit card lat us two grocery stor,Ashburn,VA,20147,39.059287,-77.463875,2009-4-6
1,B,two unknown subject ent conveny stor sunoco gas stat on subject brand firearm demand cash the subject describ black mal the first suspect describ tal slim build grey shirt dark pant the second suspect also describ tal slim build wear whit tshirt dark col pant both suspect fac cov the suspect also took tobacco produc furth inform releas becom avail,Sterling,VA,20165,39.038841,-77.357601,2009-4-6
1,B,dur investig determin child run school bus prep stop ran front car the car cam stop child put hand the driv stay scen bus left are the child ar school rescu cal child unind deputy conduc search are car involv poss grey passeng car fem driv independ wit stat driv driv reckless man tim incid the child ran across roadway park vehic front car the investig rev crimin traff viol behalf driv,,VA,,39.0100375,-77.3927304,2009-4-6
1,B,unknown subject spray paint poss gangrel graffit fent the graffit process remov,,VA,,39.0100375,-77.3927304,2009-3-29
1,B,unknown subject ent vehic dam window insid remov play car stereo satellit radio unit,Sterling,VA,20165,39.038887,-77.362727,2009-4-6
1,B,the complain attempt sel furnit internet an interest party sent check wel excess ask pric the interest party told complain keep extr money wir rest the complain real lik scam contact sheriff off,,VA,20147,39.0502244,-77.5022216,2009-4-7
15,A,unknown subject ent vehic remov two play car stereo cel phon driv sid window dam gain entry,Sterling,VA,20164,39.0307835,-77.3731425,2009-4-7
15,A,unknown subject ent vehic park lot access appalach trail gps unit wallet cont tak,Bluemont,VA,20135,39.119168,-77.868544,2009-4-8
15,A,unknown subject ent vehic remov play,Sterling,VA,20164,39.031501,-77.367997,2009-4-7
1,B,unknown subject spray paint on green golf cours,Ashburn,VA,,39.051631,-77.483151,2009-4-8
1,B,deputy respond are report poss gunfir deputy follow inform argu occur outsid resid butterfield court the argu appear unrel report gunfir the are canvass subject loc are the incid remain investig,,VA,20147,39.0294593,-77.5033484,2009-4-9
5,A,unknown subject ent busy remov three laptop,,VA,20147,39.0214076,-77.4786289,2009-4-8
1,B,unknown subject dam window bb gun,Lovettsville,VA,20180,39.276442,-77.637107,2009-4-1
15,A,unknown subject ent vehic dam window insid remov gps unit sunglass port dvd play,Sterling,VA,20164,39.026223,-77.4017,2009-4-11
15,A,unknown subject ent vehic dam window insid remov play,Sterling,VA,20164,39.033449,-77.374323,2009-4-10
