Category,CrimeGroup,Description,City,State,Zip,Latitude,Longitude,Date
5,A,someon ent hom lik unsec front door took vary item includ credit card cash purs,Arlington,VA,22202,38.8556706,-77.05554,2006-7-17
15,A,pm two vehic brok vary item stol known suspect,Arlington,VA,22202,38.865212,-77.059269,2008-7-18
5,A,pm august unknown subject ent apart stol vary item ther suspect describ,Arlington,VA,22202,38.855408,-77.05196,2008-7-18
20,A,man sit bus stop approach fiv unknown men the men demand money assault victim they fled victim could giv money the suspect afr am mal lat teen,Arlington,VA,22204,38.854353,-77.115521,2008-7-18
1,B,pol cal sport club larceny occur suspect check club anoth person inform brok lock apprehend darnel robert washington dc charg two count grand larceny possess burgl tool possess fals id he held bond,Arlington,VA,22203,38.879642,-77.110286,2008-7-18
20,A,tax driv drov subject springfield arlington when cab stop passeng demand money brand weapon the cab driv gav suspect cash suspect fled foot the suspect whit mal black hair he last seen wear light blu swe tan short flip flop,Arlington,VA,,38.89666,-77.107314,2008-7-18
20,A,unknown subject approach grocery stor clerk park lot the suspect push victim ground took money pocket the suspect describ whit hisp mal year old lbs he last seen wear red basebal hat light col polo shirt jean,Arlington,VA,22204,38.860727,-77.102627,2008-7-18
5,A,unknown subject ent hous remov sev item includ glass jar fil us cur coin diamond ring cel phon entry mad throwing larg rock slid glass door,Arlington,VA,22204,38.8514086,-77.0879527,2002-7-18
5,A,pol receiv report suspicy person hous dam fir upon ar off observ subject hous the subject fled off annount apprehend without incid short foot pursuit the suspect carlo granado wm hisp alexandr arrest charg burgl,Arlington,VA,22202,38.84523,-77.06439,2002-7-16
5,A,unknown subject ent resid remov undetermin amount cash ther sign forc entry,Arlington,VA,22203,38.870575,-77.109311,2002-7-15
20,A,victim mal approach three unknown mal subject work gar the subject wear black ski mask subject produc handgun demand money struck victim fac the victim hand wallet three subject fled scen subject describ bm wear black tshirt blu jean short subject describ bm wear darkcol cloth pant hold long knif machet subject describ bm mid wear whit tshirt blu jean short,Arlington,VA,22207,38.895993,-77.100712,2002-7-15
5,A,unknown subject ent hous break bas window an inv prem rev noth appear miss,Arlington,VA,22206,38.847554,-77.075402,2002-7-14
17,A,va hond civ si black,Arlington,VA,22206,38.834107,-77.091648,2009-7-16
17,A,dc bmw dark gray,Arlington,VA,22201,38.88227,-77.086541,2009-7-16
17,A,va hond civ black,Arlington,VA,22206,38.844788,-77.095851,2009-7-16
17,A,va toyot camry blu,Arlington,VA,22204,38.8626589,-77.0772426,2009-7-16
17,A,va hond accord blu,Arlington,VA,22213,38.8859871,-77.1642105,2009-7-16
20,A,on unknown subject walk est gun demand money the subject fled foot undisclos amount cash the subject describ whit mal year old wear redskin hat blu jean shirt blu jean,Arlington,VA,22209,38.8950259,-77.0722923,2003-7-18
20,A,on year old victim driv tax are approach cit want rid upon ar subject destin attempt rob victim gunpoint the victim refus hand money subject fled scen the subject describ black fem wear blu tshirt blu jean,Arlington,VA,22204,38.85753,-77.104672,2003-7-18
5,A,unknown subject brok victim resid stol undisclos amount cur,Arlington,VA,22204,38.8655525,-77.07546,2003-7-18
17,A,nj chevy taho green,Arlington,VA,22206,38.848708,-77.081508,2009-7-16
17,A,va jeep cherok red,Arlington,VA,22209,38.893241,-77.077397,2009-7-16
17,A,ca hond civ blu,Arlington,VA,22202,38.859872,-77.064444,2009-7-16
17,A,va van dodg plymou green,Arlington,VA,22206,38.844789,-77.085186,2009-7-16
15,A,unknown subject brok two vehic stol vary item ther suspect describ,Arlington,VA,22204,38.8687932,-77.1068865,2008-7-19
5,A,august unknown subject brok char stol electron item ther suspect describ,Arlington,VA,22203,38.8701545,-77.1036365,2008-7-19
17,A,va ze jeep cherok blackrecov,Arlington,VA,22202,38.86315,-77.060246,2009-7-16
17,A,va hond motorcyc whit,Arlington,VA,22201,38.8925545,-77.0818753,2009-7-16
17,A,fl suzuk motorcyc blu,Hopewell,VA,23860,37.2925277,-77.2979662,2009-7-16
17,A,no tag yamah scoot blu,Arlington,VA,22209,38.887862,-77.074124,2009-7-16
1,B,unknown subject ent commerc build an inv prem rev noth miss entry mad forc door op,Arlington,VA,22205,38.894219,-77.133297,2002-7-1
17,A,md ford escort silv,Arlington,VA,22202,38.847559,-77.052416,2009-7-16
17,A,md hond accord gold,Arlington,VA,22202,38.8487179,-77.0605145,2009-7-16
5,A,unknown subject forc op front door gain access busy televid cloth stol ther suspect describ,Arlington,VA,22202,38.8629207,-77.0516909,2004-6-30
17,A,va ylb ford expl sport black,Arlington,VA,22201,38.884937,-77.0997142,2009-7-16
20,A,lon mal victim walk hom approach unknown juvenil mal the group punch knock ground the suspect took victim wallet contain undisclos amount cash miscel item al suspect describ hm teen,Arlington,VA,22204,38.85859,-77.1095182,2005-7-1
1,B,mal found insid resid the fem victim felt someon touch leg the victim also not suspect attempt tak tv the suspect suspect cas suspect id jerry denny bm yo oxon hil md in cas suspect charg burgl int rap grand larceny held without bond,Arlington,VA,22204,38.849646,-77.0912052,
1,B,oxon hil md he charg burgl held without bond,Arlington,VA,22204,38.8508952,-77.0917257,
5,A,fem victim mal shar cab rid ballston are the mal off pay cab far as fem walk hom mal follow aft sev request follow fem mad resid mal forc way the suspect loc charg burgl assault battery he held bond the suspect id khalid elhaf yo georg mason driv,Arlington,VA,22203,38.878976,-77.1180421,
18,B,lon fem not unknown mal look liv room window subject describ hm young look med build lsw whit tshirt pant typ orang design,Arlington,VA,22209,38.887862,-77.074124,2005-6-30
1,B,sev mal got argu lead phys confront mal suspect retriev machet near car struck victim arm back the suspect id juan carlo bermudez yo resid springfield va he charg malicy wound held without bond,Arlington,VA,22204,38.856393,-77.088716,2005-6-30
1,B,unknown subject cut stor unit stol vary typ tool,Arlington,VA,22213,38.886579,-77.162921,2005-6-29
17,A,mo dodg dakot red,Arlington,VA,22202,38.856425,-77.054104,2009-7-16
17,A,va toyot camry blu,Arlington,VA,22206,38.8447537,-77.0794621,2009-7-16
17,A,dc hond accord black,Arlington,VA,22202,38.85309,-77.052867,2009-7-16
17,A,va suv jeep cherok red,Arlington,VA,22201,38.8854656,-77.1150476,2009-7-16
5,A,someon ent apart remov screen op window took grandfath clock backpack sug jar al item tak recov are the build next door screen bathroom window destroy around tim entry mad,Arlington,VA,22203,38.870575,-77.109311,2006-7-2
15,A,in twoday period sev vehic park hotel park lot brok between hrs hrs someon brok window three vehic between hrs hrs someon brok window four vehic al sev cas appear int commit larceny three car noth tak two car chang stol vary item tak two car includ sunglass gam consol video gam camer dvd play,Arlington,VA,,38.89051,-77.086294,2006-7-1
5,A,someon ent busy cut screen break glass rear window took larg amount mus cds,Arlington,VA,22204,38.860711,-77.094014,2006-7-1
5,A,someon ent hom poss gar took handgun camer jewelry,Arlington,VA,22205,38.8841309,-77.1202977,2006-7-1
5,A,someon ent unsec attach gar rum item wak resid the burgl found spar key gar put front door hom scar resid ent noth tak,Arlington,VA,22205,38.888805,-77.1223868,2006-7-1
18,B,wom discov nak man look kitch window when wom went cal pol man fled the suspect describ bm year old tal lbs short black hair wear whit sock black sho,Arlington,VA,22204,38.853642,-77.112331,2006-7-1
17,A,va on tag,Arlington,VA,22204,38.857079,-77.119535,2009-7-16
17,A,no tag kymco peopl mop light blu,Arlington,VA,22206,38.830571,-77.090232,2009-7-16
5,A,someon ent apart unknown mean took televid,Arlington,VA,22206,38.839734,-77.089213,2007-7-2
5,A,someon ent busy break window it appear anyth tak,Arlington,VA,22206,38.847691,-77.097841,2007-7-1
5,A,someon ent busy break window it appear anyth tak,Arlington,VA,22206,38.8438739,-77.0899278,2007-7-1
5,A,someon ent apart undergo renov took paint equip,Arlington,VA,22206,38.845406,-77.108583,2007-7-1
5,A,someon brok mal kiosk took cash reg draw contain cash,Arlington,VA,22202,38.863177,-77.060011,2007-7-1
5,A,someon brok mal kiosk took cash jewelry,Arlington,VA,22202,38.863177,-77.060011,2007-7-1
17,A,no tag mazd silv,Arlington,VA,22203,38.879151,-77.11302,2009-7-16
5,A,unknown subject ent resid remov credit card entry mad forc window op,Arlington,VA,22206,38.848673,-77.0748586,2002-7-19
5,A,unknown subject ent resid stol video gam system entry mad kick rear door,Arlington,VA,22203,38.8741265,-77.1046929,2002-7-19
1,B,unknown subject ent resid push window air condit unit an inv prem rev noth appear miss,Arlington,VA,22206,38.8487641,-77.0746669,2002-7-19
17,A,va niss maxim gray,Arlington,VA,22206,38.8414185,-77.1010111,2009-7-16
20,A,on victim year old mal walk hom alley way approach mal the victim push ground wallet tak on subject remov undisclos amount money return wallet al three subject describ black mal ag the victim stat seen subject neighb know nam,Arlington,VA,22204,38.859044,-77.119204,2003-7-20
20,A,on victim year old fem walk hom loc stor push ground subject second subject took purs rifl cont the subject stol key cel phon wallet the subject describ hisp mal year ag wear jean,Arlington,VA,22207,38.897263,-77.120659,2003-7-20
20,A,on victim year old fem wait bus stop unknown subject approach grab purs dur struggle subject punch fac the subject describ black mal year ag thin wear black hat black shirt black pant black skul cap,Arlington,VA,22204,38.85943,-77.116534,2003-7-20
5,A,sometim resid brok electron equip tak,Arlington,VA,22203,38.866605,-77.136967,2003-7-20
5,A,between busy brok laptop comput cel phon tak,Arlington,VA,22209,38.894495,-77.074491,2003-7-20
20,A,on victim two fem ag approach unknown subject slap victim fac demand purs victim purs also tak suspect told weapon the suspect describ black mal lat ear wear dark short sleev shirt dark pant,Arlington,VA,22202,38.8502774,-77.0519995,2003-7-19
5,A,on unknown subject brok resid stol undisclos amount cur,Arlington,VA,22201,38.880584,-77.101025,2003-7-14
20,A,victim fem get vehic unknown subject approach behind grab purs ran sou st wit stat subject may driv away lightcol jeep the subject describ bm black hair dark complect short hair wear gray whit tshirt black kneeleng short,Arlington,VA,22203,38.872136,-77.103638,2004-7-21
20,A,midnight victim mal hom knock door upon op door four subject on know victim ent apart aft confront subject stol video gam consol chieck two video gam miscel person item the subject exit hous got vehic last seen driv northbound gleb rd,Arlington,VA,22206,38.8461673,-77.0693744,2004-7-19
20,A,victim mal get gas two unknown subject approach subject grab victim arm subject held knif victim chest stol victim wallet both subject fled scen foot subject describ bm larg build wear black workout swe suit subject describ bm skinny short hair wear whit workout swe suit,Arlington,VA,22204,38.853643,-77.117642,2004-7-15
1,B,mal victim outsid stor approach man known ask money when victim refus comply suspect produc knif stab victim fled foot the victim transport loc hospit nonlifethr injury the suspect describ whit hisp mal year old ft tal lbs black hair green ey last seen wear longsleev yellow shirt green pant,Arlington,VA,22203,38.872136,-77.103638,2007-7-19
18,B,man seen lying bush outsid first flo apart look window the suspect fled are could apprehend pol suspect describ whit hisp mal feet inch tal approxim year old long hair poss pul back ponytail wear blu jean shirt,Arlington,VA,22201,38.882694,-77.109604,2007-7-18
5,A,someon ent busy break rear window it appear anyth tak,Arlington,VA,22201,38.891476,-77.082087,2007-7-18
5,A,someon dam sid door hous app burgl attempt,Arlington,VA,22202,38.8548967,-77.0554566,2007-7-18
20,A,two wom walk car are st fern st they encount man point gun took purs the suspect describ black mal mid wear do rag black sleeveless tshirt yellow red print back dark pant the suspect fled model black cadillac four door sed,Arlington,VA,22202,38.8533303,-77.0552759,2007-7-17
17,A,md acur integr dark purpl,Arlington,VA,22203,38.8799815,-77.1091222,2009-7-16
17,A,va hond accord blu,Arlington,VA,22206,38.8487641,-77.0746669,2009-7-16
5,A,august unknown subject attempt gain entry resid window ther known suspect,Arlington,VA,22201,38.877948,-77.093063,2008-7-20
5,A,august unknown subject brok hous construct stol tool ther suspect describ,Arlington,VA,22201,38.891283,-77.095934,2008-7-20
1,B,wom walk sidewalk an unknown man rod bicyc grop pass the suspect whit mal ear redbrown hair he last seen wear red basebal hat short should bag should the bicyc mountain bik,Arlington,VA,22203,38.8811729,-77.1076711,2008-7-20
17,A,nc vnn dodg intrepid blu,Arlington,VA,22202,38.865212,-77.059269,2009-7-16
17,A,va kax toyot camry silv,Arlington,VA,22201,38.89325,-77.095816,2009-7-16
17,A,va jys niss altim beig,Arlington,VA,22204,38.859044,-77.119204,2009-7-16
5,A,unknown subject ent resid remov sev item includ cabl box sev comput compon ther sign forc entry,Arlington,VA,22202,38.858401,-77.059872,2002-7-21
5,A,unknown subject smash front door glass panel ent busy remov undetermin amount us cur cash draw,Arlington,VA,22205,38.8853857,-77.1612766,2002-7-21
17,A,va acur integr whit,Arlington,VA,22204,38.859405,-77.097963,2009-7-16
17,A,dc temp both tag on,Arlington,VA,22204,38.859098,-77.089453,2009-7-16
17,A,va on tag on,Arlington,VA,22204,38.854967,-77.103765,2009-7-16
5,A,on suspect brok resid stol vcr televid the victim lat recov item observ subject walk street belong arrest burgl grand larceny ruf cum black mal arlington va,Arlington,VA,22204,38.856714,-77.084669,2003-7-21
5,A,on est brok via storefront window money tak cash reg,Arlington,VA,22202,38.8628984,-77.051202,2003-7-21
20,A,two men start leav stor alcohol paid when stor employ ask pay merchand two men assault wel second employ attempt help the suspect fled scen vehic pol loc arrest suspect resid block wilson boulevard wilson grajalespulgarin arlington charg robbery contribut delinqu min held without bond year old mal manassa transport juvenil det robbery charg pend,Arlington,VA,22205,38.877665,-77.12215,2006-7-20
5,A,someon ent resta poss unsec kitch door took num bottl alcohol radio,Arlington,VA,22203,38.881303,-77.11078,2006-7-19
5,A,someon ent porch cut screen door brok window pan door lead porch hom the person abl ent hous due pres deadbolt lock door,Arlington,VA,22201,38.8855276,-77.1130724,2006-7-19
5,A,three whit hisp mal ent apart without permit at resid food they fled confront neighb leav behind bicyc num empty beer bottl,Arlington,VA,22204,38.85952,-77.11746,2006-7-17
17,A,va jeep cherok black,Arlington,VA,22206,38.839879,-77.104308,2009-7-16
17,A,no tag ford van red,Arlington,VA,22203,38.8697707,-77.1098799,2009-7-16
1,B,two men outsid apart build got argu on man produc knif stab man abdom the victim transport loc hospit lifethr injury expect surv the suspect loc near scen arrest unurchuluun tseveljav arlington charg aggrav malicy wound held without bond,Arlington,VA,22203,38.876394,-77.105652,2007-7-20
1,B,grey pickup truck southbound georg mason dr pass intersect four mil run dr at tim fem bicyc cross georg mason dr sou sid intersect the pickup truck struck bicyc immedy fled scen the bicyc transport loc hospit injury arm,Arlington,VA,22204,38.852764,-77.104035,2007-7-20
5,A,someon ent busy suit unknown mean took sev laptop comput,Arlington,VA,22209,38.8931226,-77.0717932,2007-7-20
5,A,someon brok stor room busy took larg amount cloth,Arlington,VA,22202,38.863177,-77.060011,2007-7-20
1,B,hyunda travel southbound walt ree dr cross grass med strip struck motorcyc head opposit direct the driv motorcyc jerry damon taybron woodbridg tak georg washington univers hospit pronount dead hrs the driv hyunda plac arrest jam turn kendal jr arlington charg aggrav involunt manslaught driv und influ held without bond,Arlington,VA,22204,38.851904,-77.091818,2007-7-18
17,A,va dodg carav green,Arlington,VA,22204,38.855263,-77.091657,2009-7-16
17,A,no tag mot scoot unknown mak silv,Arlington,VA,22206,38.845711,-77.089145,2009-7-16
17,A,no tag redstreak qtblazer mot scoot red,Arlington,VA,22204,38.8526263,-77.0877961,2009-7-16
17,A,va on tag,Arlington,VA,22202,38.852299,-77.066154,2009-7-16
15,A,august three vehic brok vary item stol ther suspect describ,Hopewell,VA,23860,37.288625,-77.298169,2008-7-21
5,A,august unknown subject ent busy stol laptop the suspect afr am mal lbs,Arlington,VA,22209,38.8982784,-77.0767207,2008-7-21
5,A,man wok find apart door op car key miss when went gar look car found subject know attempt driv vehic away the pol respond arrest subject takesh inou arlington charg burgl grand larceny grand larceny automobl he held bond,Arlington,VA,22209,38.8951338,-77.078312,2008-7-21
5,A,sometim unknown subject brok resid took vehic lat recov washington dc the investig ongo,Arlington,VA,22205,38.886584,-77.135666,2003-7-22
5,A,sometim unknown subject brok resid took dvd play video gam equip,Arlington,VA,22207,38.9016106,-77.1212382,2003-7-22
5,A,sometim unknown subject brok victim resid took comput mus equip,Arlington,VA,22207,38.8889426,-77.1174701,2003-7-22
5,A,between resid brok unknown subject comput equip undisclos amount cur stol,Arlington,VA,22201,38.8890346,-77.0942096,2003-7-22
20,A,on victim year old mal park vehic approach subject ask direct the subject imply weapon attempt tak victim wallet dashboard vehic the victim abl fight subject short tim lat subject tak custody respond off posit ident victim the subject melvin king black mal washington dc arrest attempt robbery,Arlington,VA,22202,38.864007,-77.052682,2003-7-22
5,A,sometim unknown suspect brok resid it unknown tim stol,Arlington,VA,22207,38.900464,-77.090028,2003-7-22
5,A,fem victim awok find mal kneel bed hand mattress as victim sat suspect left bedroom went kitch the suspect return bedroom victim told leav suspect left entry poss gain window forc op the suspect describ hm yo lbs dark complect lsw whit jean,Arlington,VA,22206,38.839734,-77.089213,2005-7-21
20,A,mal victim approach unknown mal on unknown suspect ask doll as victim gav suspect doll anoth suspect grab rest money assault victim the suspect describ bm rang year ag,Arlington,VA,22204,38.869281,-77.099714,2005-7-20
20,A,hour mal victim plac undisclos amount cash count stor mal juvenil reach around victim took cash struggle ensu pol ar petit pend suspect,Arlington,VA,22204,38.868255,-77.098086,2005-7-20
20,A,hour tac unit observ sev mal rob mal victim beer sat step near shop cent the victim kick punch two juvenil mal arrest petit pend,Arlington,VA,22204,38.8539034,-77.1119534,2005-7-19
17,A,va van dodg plymou green,Arlington,VA,22206,38.844789,-77.085186,2009-7-16
17,A,va hond accord gold,Arlington,VA,22206,38.837041,-77.08582,2009-7-16
17,A,va hond accord green,Arlington,VA,22204,38.854928,-77.092907,2009-7-16
17,A,dc geo metro green,Arlington,VA,22209,38.889596,-77.071703,2009-7-16
5,A,someon ent construct sit took vary item includ plast util cart digit camer assort tool,Arlington,VA,22201,38.8830999,-77.1001963,2006-7-21
15,A,august two vehic brok vary item stol ther known suspect,Arlington,VA,22204,38.864565,-77.109706,2008-7-22
15,A,three vehic found dam item miss vehic on victim saw tan chevy taho maryland tag fle are,Arlington,VA,22202,38.856425,-77.054104,2008-7-22
5,A,august unknown subject ent resta consum sev item ther suspect describ,Hopewell,VA,23860,37.2972151,-77.3017716,2008-7-22
5,A,august someon ent busy stol money cash draw the suspect known,Arlington,VA,22203,38.879642,-77.110286,2008-7-22
5,A,pm unknown subject ent apart stol jewelry ther suspect describ,Arlington,VA,22202,38.859872,-77.064444,2008-7-22
17,A,va npnchbk tag on,Arlington,VA,22205,38.895318,-77.13744,2009-7-16
17,A,unk tag saab silv,Arlington,VA,22201,38.8851725,-77.0937878,2009-7-16
17,A,no tag peac scoot green,Arlington,VA,22202,38.863177,-77.060011,2009-7-16
1,B,approxim off respond scen pedest struck arlington blvd upon ar off discov body adult mal middl lan arlington blvd the id victim known accid cur investig,Arlington,VA,22204,38.870537,-77.099689,2004-7-22
5,A,unknown subject forc entry stor room stol laptop comput comput cas digit camer,Hopewell,VA,23860,37.2993578,-77.3053685,2004-7-21
5,A,unknown subject ent resid stol laptop comput dvd play video duffl bag bottl cologn undisclos amount cash ther sign forc entry,Arlington,VA,22203,38.875523,-77.111049,2004-7-21
20,A,victim fem get vehic unknown subject approach behind grab purs ran sou st wit stat subject may driv away lightcol jeep the subject describ bm black hair dark complect short hair wear gray whit tshirt black kne leng short,Arlington,VA,22203,38.872136,-77.103638,2004-7-21
17,A,va jna stol tag on,Arlington,VA,22202,38.8647553,-77.0485141,2009-7-16
17,A,va lsz chrysler sebr dark red,Arlington,VA,,38.89051,-77.086294,2009-7-16
17,A,va ygb volksw jett silv,Arlington,VA,22209,38.893241,-77.077397,2009-7-16
17,A,va hond accord silv,Arlington,VA,22204,38.85409,-77.102043,2009-7-16
20,A,mal victim assault rob wallet mal al suspect describ bm describ yo,Arlington,VA,22206,38.844423,-77.069013,2005-7-20
5,A,unknown subject ent lock build off took per good no sign forc entry found,Arlington,VA,22204,38.857079,-77.119535,2005-7-19
17,A,va tempt van ford whit,Arlington,VA,22207,38.912444,-77.11628,2009-7-16
17,A,ok mc hond cvr black,Arlington,VA,22206,38.839734,-77.089213,2009-7-16
5,A,someon ent apart via unlock door took video gam system,Arlington,VA,22203,38.8811729,-77.1076711,2006-7-12
5,A,someon brok screen porch took two bicyc,Arlington,VA,22207,38.8891995,-77.1205885,2007-7-23
1,B,two mal rel got fight insid hous the old mal victim thrown suspect fish tank shat victim attack suspect old fem rel suspect also assault sustain min injury tri stop fight the mal victim check hospit nonl threatening injury the suspect loc scen arrest lavondy pett arlington charg malicy wound felony assault famy memb held without bond,Arlington,VA,22201,38.897751,-77.098482,2007-7-22
1,B,man expos wom wait bus stop simon marcelinojiminez arlington loc he charg two count indec expos held sec bond,Arlington,VA,22203,38.880725,-77.112171,2007-7-22
5,A,someon cut lock stor room took merchand,Arlington,VA,22202,38.863177,-77.060011,2007-7-22
5,A,someon brok busy suit took laptop comput,Arlington,VA,22203,38.880763,-77.115652,2007-7-20
17,A,va toyot camry grey,Arlington,VA,22204,38.8570941,-77.1019784,2009-7-16
17,A,va jgj chev track greenblack,Arlington,VA,22202,38.861837,-77.049281,2009-7-16
17,A,va tu chev truck red,Arlington,VA,22204,38.867138,-77.091366,2009-7-16
17,A,va hond mcy red,Arlington,VA,22206,38.844781,-77.076343,2009-7-16
17,A,ny harley davidson fxsts mcy black,Arlington,VA,22213,38.8875525,-77.1621797,2009-7-16
17,A,va ytz toyot camry gray,Arlington,VA,22206,38.827748,-77.087842,2009-7-16
20,A,man walk hom confront stranger arm larg knif the suspect demand man money possess victim abl tak suspect knif the suspect fled foot without get anyth he describ whit hisp mal tal lbs last seen wear red shirt black stripe blu jean whit sneak,Arlington,VA,22204,38.853642,-77.112331,2006-7-24
5,A,someon ent unlock shed took bicyc,Arlington,VA,22201,38.881851,-77.087753,2006-7-23
5,A,someon ent apart unknown mean tamp sev area it known tim anyth tak,Arlington,VA,22201,38.897328,-77.090802,2006-7-23
18,B,man seen look bedroom window apart he fled spot resid hom the suspect describ whit hisp mal approxim year old tal lbs chunky build last seen wear black pant whit shirt black logo whit hat the suspect also not bru right ey,Arlington,VA,22204,38.851759,-77.100489,2006-7-23
5,A,someon ent detach gar via unlock door took num tool,Arlington,VA,22205,38.880739,-77.154734,2006-7-20
17,A,va mitsubish outland silv,Arlington,VA,22204,38.8592736,-77.0986121,2009-7-16
17,A,va suzuk motorcyc blu,Arlington,VA,22204,38.857479,-77.08304,2009-7-16
17,A,va ducat motorcyc redblack,Arlington,VA,22201,38.8931645,-77.0838575,2009-7-16
1,B,off respond report domest incid the fem victim told off man known held apart sev hour the suspect lat loc apart build he found possess handgun arrest carl lee spicocch arlington charg abduc us firearm commit felony assault battery held without bond,Hopewell,VA,23860,37.293167,-77.3062954,2007-7-23
5,A,someon kick lock door pool hous priv facil it appear anyth tak,Arlington,VA,22207,38.905685,-77.139719,2007-7-23
1,B,victim mal walk hom subject approach ask cigaret the victim told subject smok in respons beg beat caus lac head the subject describ hisp mal year ag wear dark cloth,Arlington,VA,22204,38.855499,-77.112402,2003-7-24
1,B,on victim mal argu subject park the subject struck victim basebal bat sev tim the victim suff min injury the subject describ hisp mal year old wear whit shirt dark pant dor dark bandan fac,Arlington,VA,22205,38.880875,-77.133461,2003-7-23
20,A,on unknown suspect ent est handgun remov undisclos amount cur cash reg the suspect describ lightcomplect black mal wear red shirt blu jean,Arlington,VA,22202,38.861461,-77.054675,2003-7-23
5,A,sometim unknown suspect brok resid it unknown tim stol,Arlington,VA,22207,38.900464,-77.090028,2003-7-22
17,A,va bmw green,Arlington,VA,22207,38.892683,-77.106617,2009-7-16
17,A,va cadillac sts gray,Arlington,VA,22202,38.858964,-77.056539,2009-7-16
17,A,va hond accord whit,Arlington,VA,22206,38.845981,-77.093947,2009-7-16
17,A,va niss altim maroon,Arlington,VA,22204,38.8642548,-77.0803377,2009-7-16
17,A,va jeep cherok black,Arlington,VA,22202,38.8551855,-77.0493669,2009-7-16
17,A,md saxman merc silv,Arlington,VA,22203,38.8760499,-77.1083729,2009-7-16
17,A,va hond van light blu,Arlington,VA,22205,38.8882103,-77.1362833,2009-7-16
1,B,fem victim leav park lot vehic approach two arm subject ord vehic the victim abl resist fled scen without injury suspect describ bms thin build wear black mask whit tshirts,Arlington,VA,22205,38.8862274,-77.1367372,2004-7-25
20,A,subject mad purchas cash draw op remov cash threatening clerk suspect describ wm brown hair brown ey wear torndirty brownr tshirt blu jean,Arlington,VA,22201,38.884094,-77.093143,2004-7-21
17,A,va jdj dodg grand carav blu,Arlington,VA,22206,38.847877,-77.0831649,2009-7-16
1,B,yo hyattsvil md mr jackson charg unlaw entry held bond,Arlington,VA,22201,38.890655,-77.085704,2005-7-24
5,A,between hour august august unknown subject ent victim apart ransack entry poss gain front door sint found op noth report tak,Arlington,VA,22203,38.870575,-77.109311,2005-7-23
5,A,between hour august hour august unknown subject mad entry maint shed took electron apparat along key chevy truck,Arlington,VA,22203,38.8664285,-77.1358229,2005-7-23
1,B,unknown shirtless mal approach fem victim the subject pul pant point genit he ran victim screamed subject describ hm lbs black hair light complect lsw blu run short shirt,Arlington,VA,22201,38.8792222,-77.101796,2005-7-23
17,A,nc mc kawasak ninj dark red,Arlington,VA,22202,38.8629207,-77.0516909,2009-7-16
17,A,va ford mustang whit,Arlington,VA,22206,38.846483,-77.071269,2009-7-16
17,A,va cadillac devil black,Arlington,VA,22204,38.854719,-77.107036,2009-7-16
5,A,truck seen ent construct sit off stop truck left sit minut lat it discov two mal occup truck stol hundr piec cop pip fit both arrest trav tannehil fix address charg burgl possess burgl tool improp reg held bond nath al benson front roy charg burgl possess marijuan also held bond,Arlington,VA,22201,38.884718,-77.094808,2006-7-24
1,B,girl follow man walk bus stop nearby hom the man continu follow girl ent back yard priv resid struck convers ign girl request leav alon leav property man attempt hug grab arm kiss the suspect left foot victim went insid cal pol the suspect describ darkskin black mal lat ear tal lbs short cur hair he last seen wear blu budw hat dark blu longsleev zip swe black pant black sho,Arlington,VA,22204,38.862567,-77.129334,2006-7-24
20,A,man rid bicyc street unknown man step front forc stop the stranger produc knif ord man bik the victim dismount fled nearby loc when off ar scen victim abl point suspect stol bicyc park are arrest santo gutierreztom fix address he charg robbery held without bond,Arlington,VA,22202,38.850849,-77.074282,2006-7-24
20,A,two men shirt cov fac ent stor on man grab clerk press object back claim handgun second man took money reg both men fled whit sed suspect describ darkskin black mal tal lbs wear black tshirt black jean black ten sho whit top suspect describ darkskin black mal tal lbs wear blu tshirt black pant black sho,Arlington,VA,22204,38.853643,-77.117642,2006-7-24
20,A,two men arm handgun rob bank undisclos amount money fled whit vehic the two suspect believ black mal they wear whit hazard mat jumpsuit dust mask saf goggl glov construct hardh,Arlington,VA,22201,38.885437,-77.094916,2006-7-24
5,A,someon ent hom via unsec slid glass door took larg amount jewelry,Arlington,VA,22207,38.8979404,-77.1459692,2006-7-23
1,B,august unknown subject vand three car spray paint sid vehic ther suspect describ,Arlington,VA,22206,38.8378419,-77.0923995,2008-7-25
5,A,pm august someon ent busy brok coin machin ther known suspect,Arlington,VA,22209,38.893953,-77.068836,2008-7-25
20,A,wom cal pol she stat unknown mal hit head rock ent resid ste the victim injury,Arlington,VA,22203,38.8674944,-77.1279784,2008-7-25
1,B,two unknown hisp mal approach victim stab brok bottl no item tak both suspect lbs,Arlington,VA,22203,38.872136,-77.103638,2008-7-25
1,B,victim walk attack eight unknown men victim suff min injury fac pol apprehend on suspect cain guevar arlington charg assault mob held bond,Arlington,VA,22201,38.885272,-77.087107,2008-7-25
17,A,va toyot camry blu,Arlington,VA,22213,38.9037464,-77.1558927,2009-7-16
17,A,oh jeep liberty blu,Arlington,VA,22202,38.865212,-77.059269,2009-7-16
17,A,dc toyot tacom whit,Arlington,VA,22203,38.880725,-77.112171,2009-7-16
1,B,on victim year old mal approach three subject demand giv money when victim refus stab stomach on subject he sustain nonlifethr injury subject hisp mal year old wear whit shirt black pant suspect hisp mal suspect black mal,Arlington,VA,22204,38.85859,-77.1095182,2003-7-25
5,A,between unknown subject stol silv tray est,Arlington,VA,22207,38.9229504,-77.1281326,2003-7-25
