Category,CrimeGroup,Description,City,State,Zip,Latitude,Longitude,Date
15,A,phon charg docu gps unit stol vehic,Annandale,VA,,38.831796,-77.195306,2009-8-2
15,A,tool stol vehic,Springfield,VA,22152,38.786742,-77.2285,2009-8-2
15,A,pow adapt stol vehic,Annandale,VA,,38.831796,-77.195306,2009-8-2
15,A,gps unit wallet docu stol vehic,Annandale,VA,,38.831796,-77.195306,2009-8-2
15,A,licens plat stol vehic,Burke,VA,22015,38.8016,-77.270207,2009-8-2
15,A,gps unit two port dvd play stol resid,Annandale,VA,,38.834455,-77.217878,2009-8-2
15,A,gps unit stol vehic,Fairfax Station,VA,22039,38.746672,-77.290657,2009-8-2
15,A,gps unit stol vehic,Annandale,VA,,38.831796,-77.195306,2009-8-2
17,A,hond civ,Springfield,VA,22150,38.7835617,-77.1841182,2009-8-2
15,A,bicyc stol resid,Chantilly,VA,20151,38.9047341,-77.4233112,2009-8-2
15,A,seat ste wheel stol vehic,Reston,VA,20191,38.9207515,-77.3540783,2009-8-2
15,A,golf bal stol busy,Fairfax,VA,22033,38.8591265,-77.3796515,2009-8-2
15,A,ipod stol resid,Fairfax,VA,22033,38.875564,-77.394454,2009-8-2
15,A,licens plat stol vehic,Fairfax,VA,22033,38.871668,-77.370074,2009-8-2
15,A,ipod stol vehic,Fairfax,VA,22033,38.8726548,-77.3754894,2009-8-2
15,A,liqu stol busy,Chantilly,VA,20151,38.8925738,-77.4268748,2009-8-2
15,A,bicyc stol resid,Fairfax,VA,22033,38.873492,-77.380942,2009-8-2
15,A,licens plat stol vehic,Herndon,VA,20170,38.968629,-77.387906,2009-8-2
1,B,incid org stat typ offens they list,Chantilly,VA,,38.88361,-77.439774,2009-8-9
1,B,show chain bridg road would mean block chain bridg,Chantilly,VA,,38.883607,-77.439755,2009-8-9
1,B,distribut offens,Chantilly,VA,,38.883607,-77.439755,2009-8-9
5,A,centrevil man arrest thursday septemb alleg brok,Centreville,VA,20120,38.849854,-77.453626,2009-8-3
1,B,man arrest sunday septemb alleg grow marijuan plant,Alexandria,VA,22307,38.7693684,-77.0693079,2009-8-6
5,A,two men arrest burgl sunday septemb around am,Falls Church,VA,22043,38.911253,-77.204956,2009-8-6
1,B,wom charg fil fals pol report sunday septemb,,VA,,38.886917,-77.227619,2009-8-9
1,B,detect link two suspect alleg rob ac america cash express,Falls Church,VA,22041,38.854143,-77.123065,2009-8-9
20,A,two clerk rob work sprint stor leesburg pik around pm,Falls Church,VA,22041,38.8515231,-77.1311723,2009-8-9
5,A,man brok apart block wadswor court saturday septemb,Falls Church,VA,,38.88549,-77.173624,2009-8-9
1,B,man died crash sunday septemb pol cal,Falls Church,VA,22044,38.868084,-77.155449,2009-8-6
1,B,crimin gang act kick july net arrest tot charg rang,Reston,VA,,38.951815,-77.342305,2009-6-9
20,A,pol investig two robbery occur within minut sunday,Annandale,VA,,38.831796,-77.195306,2009-8-9
1,B,off respond block dunt driv arrest man tuesday,Annandale,VA,22003,38.828444,-77.229229,2009-8-9
1,B,an off attempt stop vehic suspect driv intox lee jackson,Chantilly,VA,20151,38.900336,-77.446063,2009-8-9
1,B,pol cal walmart loc fair lak shop cent saturday,Fairfax,VA,22033,38.856908,-77.397261,2009-8-9
1,B,pol investig two abduc occur fair oak are the first occur,Fairfax,VA,22033,38.8718948,-77.3645553,2009-8-9
5,A,man attempt break hom wom knew monday septemb the,Clifton,VA,20124,38.833959,-77.40367,2009-8-7
15,A,licens plat stol vehic,Chantilly,VA,20151,38.897176,-77.451515,2009-8-9
15,A,tool stol vehic,Centreville,VA,20121,38.8353257,-77.4201702,2009-8-9
15,A,tool stol vehic,Centreville,VA,20121,38.8353257,-77.4201702,2009-8-9
15,A,tool stol vehic,Centreville,VA,20120,38.848235,-77.453371,2009-8-9
15,A,video gam system stol resid,Centreville,VA,20121,38.8288429,-77.438474,2009-8-9
15,A,wallet stol busy,Centreville,VA,20121,38.8308114,-77.4599132,2009-8-9
15,A,airb stol vehic,Centreville,VA,20121,38.8322665,-77.4252717,2009-8-9
15,A,cigaret stol busy,Centreville,VA,20121,38.8371119,-77.4400946,2009-8-9
15,A,tool stol vehic,Chantilly,VA,20151,38.8886223,-77.4574563,2009-8-9
15,A,tool stol vehic,Centreville,VA,20120,38.847992,-77.444334,2009-8-9
15,A,tool stol vehic,Centreville,VA,20120,38.849854,-77.453626,2009-8-9
17,A,chevrolet impal,Chantilly,VA,20151,38.8895758,-77.4288449,2009-8-9
17,A,chrysler van,Centreville,VA,20120,38.846316,-77.437512,2009-8-9
15,A,gps unit stol vehic,Alexandria,VA,22307,38.7678937,-77.057603,2009-8-9
15,A,bicyc stol resid,Alexandria,VA,22309,38.722162,-77.110755,2009-8-9
15,A,ste wheel stol vehic,Alexandria,VA,22308,38.732212,-77.070421,2009-8-9
15,A,bicyc stol resid,Alexandria,VA,22307,38.766256,-77.064392,2009-8-9
15,A,tool stol vehic,Alexandria,VA,22303,38.7922773,-77.0573877,2009-8-9
15,A,wallet stol resid,Alexandria,VA,22303,38.783668,-77.075201,2009-8-9
15,A,purs stol busy,Alexandria,VA,22306,38.772661,-77.082316,2009-8-9
15,A,wallet stol busy,Alexandria,VA,22306,38.7618434,-77.0842436,2009-8-9
15,A,fuel stol busy,Alexandria,VA,22306,38.751698,-77.084141,2009-8-9
15,A,gps unit cel phon charg stol vehic,Alexandria,VA,22306,38.7635265,-77.1070433,2009-8-9
17,A,chrysler cirr,Alexandria,VA,22306,38.7460212,-77.094716,2009-8-9
15,A,cash stol busy,Alexandria,VA,22312,38.819071,-77.15714,2009-8-9
15,A,air compress nail gun circul saw dril stol vehic,Falls Church,VA,22042,38.871378,-77.1659902,2009-8-9
15,A,iphon stol vehic,MC Lean,VA,22101,38.916635,-77.164432,2009-8-9
15,A,cellul phon stol busy,MC Lean,VA,22101,38.935124,-77.176555,2009-8-9
15,A,cash stol busy,,VA,22102,38.920177,-77.226339,2009-8-9
15,A,jacket stol busy,,VA,22102,38.920177,-77.226339,2009-8-9
15,A,bicyc stol busy,,VA,,38.873033,-77.246057,2009-8-9
15,A,ring stol resid,Falls Church,VA,22043,38.877147,-77.214296,2009-8-9
15,A,licens plat stol vehic,Falls Church,VA,22043,38.881961,-77.214891,2009-8-9
15,A,press wash stol busy,Falls Church,VA,22042,38.8764108,-77.1975743,2009-8-9
15,A,wallet stol busy,Falls Church,VA,22042,38.8752125,-77.2239946,2009-8-9
15,A,licens plat stol vehic,Fairfax,VA,22031,38.8685971,-77.2713377,2009-8-9
15,A,wallet stol busy,Falls Church,VA,22043,38.9032946,-77.2035795,2009-8-9
15,A,sho stol busy,Great Falls,VA,22066,38.982272,-77.320774,2009-8-9
15,A,cop pip stol resid,Falls Church,VA,22043,38.904546,-77.210427,2009-8-9
15,A,cellul phon stol busy,Falls Church,VA,22043,38.9031581,-77.201751,2009-8-9
17,A,hond,,VA,,38.873033,-77.246057,2009-8-9
17,A,mercedesbenz,Falls Church,VA,,38.882239,-77.170983,2009-8-9
15,A,tool stol resid,Alexandria,VA,22312,38.819071,-77.15714,2009-8-9
15,A,purs stol busy,Alexandria,VA,22312,38.8137046,-77.1539611,2009-8-9
15,A,debit card stol vehic,Hinton,WV,,37.709869,-80.814227,2009-8-9
15,A,wheel stol vehic,Alexandria,VA,22312,38.8258371,-77.1712619,2009-8-9
15,A,purs stol busy,Falls Church,VA,22041,38.8515231,-77.1311723,2009-8-9
15,A,wallet stol vehic,Alexandria,VA,22312,38.818092,-77.140698,2009-8-9
15,A,cd play sunglass stol vehic,Falls Church,VA,22041,38.8434702,-77.1391211,2009-8-9
15,A,bicyc rack stol busy,,VA,,37.4315734,-78.6568942,2009-8-9
15,A,wallet stol vehic,Lorton,VA,,38.70428,-77.206854,2009-8-9
15,A,televid laptop comput stol resid,Hinton,WV,,37.709869,-80.814227,2009-8-9
17,A,ford,Alexandria,VA,22312,38.8372426,-77.1478865,2009-8-9
17,A,niss,Lorton,VA,,38.70428,-77.206854,2009-8-9
15,A,battery charg ring stol busy,Herndon,VA,20170,38.958775,-77.404262,2009-8-9
15,A,bicyc stol busy,Reston,VA,20191,38.9371935,-77.3624369,2009-8-9
15,A,bicyc stol resid,Reston,VA,20190,38.9571524,-77.3484319,2009-8-9
15,A,purs stol vehic,Reston,VA,20194,38.9803906,-77.3552462,2009-8-9
15,A,purs stol busy,Reston,VA,20194-1190,38.979945,-77.348802,2009-8-9
15,A,tool stol vehic,Herndon,VA,20170,38.960549,-77.403207,2009-8-9
15,A,cigaret stol busy,Reston,VA,20191,38.9491156,-77.3540353,2009-8-9
15,A,laptop comput stol busy,Reston,VA,20191,38.9484175,-77.3771891,2009-8-9
15,A,iphon stol resid,Herndon,VA,20171,38.9530061,-77.4039561,2009-8-9
17,A,ford rang,Reston,VA,20191,38.943567,-77.35974,2009-8-9
15,A,radio stol vehic,Springfield,VA,22150,38.7857564,-77.1872707,2009-8-9
15,A,mop stol resid,Annandale,VA,,38.834455,-77.217878,2009-8-9
15,A,gym bag stol busy,Annandale,VA,22003,38.8119849,-77.1841107,2009-8-9
15,A,cellul phon stol busy,Springfield,VA,22150,38.7823431,-77.1867069,2009-8-9
15,A,blu too dev gold ring stol resid,Annandale,VA,,38.834455,-77.217878,2009-8-9
15,A,beer stol busy,Alexandria,VA,22312,38.8046098,-77.1541801,2009-8-9
15,A,purs stol vehic,Alexandria,VA,22310,38.7841336,-77.1343438,2009-8-9
15,A,televid laptop comput box stol resid,Annandale,VA,,38.831796,-77.195306,2009-8-9
15,A,cash stol resid,Annandale,VA,,38.831796,-77.195306,2009-8-9
15,A,outboard mot stol boat,Alexandria,VA,22310,38.796849,-77.127193,2009-8-9
15,A,blackberry stol busy,Springfield,VA,22150,38.777368,-77.174197,2009-8-9
15,A,jean stol busy,Springfield,VA,22150,38.776358,-77.172994,2009-8-9
15,A,tool stol vehic,Annandale,VA,,38.831796,-77.195306,2009-8-9
15,A,airb stol vehic,Annandale,VA,,38.831796,-77.195306,2009-8-9
15,A,air condit stol resid,Annandale,VA,,38.831796,-77.195306,2009-8-9
15,A,cd play cd tool stol vehic,Annandale,VA,22003,38.828504,-77.213795,2009-8-9
15,A,licens plat stol vehic,Burke,VA,22015,38.8134734,-77.2691385,2009-8-9
15,A,radio laptop comput inspect stick docu stol vehic,Burke,VA,22015,38.790765,-77.259712,2009-8-9
15,A,cd play stol vehic,Annandale,VA,,38.834455,-77.217878,2009-8-9
15,A,tool stol vehic,Springfield,VA,22151,38.806658,-77.224923,2009-8-9
15,A,wallet stol vehic,Annandale,VA,,38.831796,-77.195306,2009-8-9
15,A,cash stol busy,Annandale,VA,,38.831796,-77.195306,2009-8-9
15,A,airb stol vehic,Annandale,VA,,38.834455,-77.217878,2009-8-9
15,A,airb gps unit stol vehic,Annandale,VA,22003,38.818033,-77.219451,2009-8-9
15,A,cellul phon stol vehic,Annandale,VA,,38.834455,-77.217878,2009-8-9
15,A,airb gps unit stol vehic,Annandale,VA,,38.834455,-77.217878,2009-8-9
15,A,airb stol vehic,Burke,VA,22015,38.8055641,-77.2718371,2009-8-9
15,A,bicyc stol resid,Herndon,VA,20171,38.90911,-77.409903,2009-8-9
15,A,purs cash stol busy,Fairfax,VA,22033,38.8576443,-77.392151,2009-8-9
15,A,necklac stol resid,Fairfax,VA,22031,38.8642834,-77.2791147,2009-8-9
15,A,mop stol resid,Fairfax,VA,22033,38.8626872,-77.3677385,2009-8-9
15,A,hedg trim stol resid,Herndon,VA,,38.969627,-77.386159,2009-8-9
15,A,bicyc stol resid,Fairfax,VA,22033,38.898303,-77.408759,2009-8-9
1,B,incid org stat typ offens they list,Chantilly,VA,,38.88361,-77.439774,2009-8-16
1,B,show chain bridg road would mean block chain bridg,Chantilly,VA,,38.883607,-77.439755,2009-8-16
1,B,distribut offens,Chantilly,VA,,38.883607,-77.439755,2009-8-16
1,B,http wwwfairfaxcountygovpolicecitizenawareness,Chantilly,VA,,38.877344,-77.408781,2009-8-16
20,A,boy rob cellul phon friday septemb around pm,Alexandria,VA,22306,38.7626438,-77.0843733,2009-8-11
20,A,mount vernon pol district man arrest connect,Alexandria,VA,22306,38.751698,-77.084141,2009-8-16
20,A,pizz delivery man cal block west glen driv around pm,Reston,VA,20190,38.962249,-77.329555,2009-8-16
1,B,pol cal wood are greenway height park near hunt hil lan,,VA,,38.873033,-77.246057,2009-8-16
5,A,pol respond burgl block reddfield driv thursday septemb,Falls Church,VA,22043,38.902465,-77.197691,2009-8-16
1,B,man cal pol monday septemb pm bullet pierc,Alexandria,VA,22312,38.826018,-77.135423,2009-8-14
1,B,mailm walk block bellview driv wednesday,Falls Church,VA,22041,38.8528542,-77.1381487,2009-8-16
1,B,situ short pm friday septemb dur cours init,,VA,,38.849501,-77.127571,2009-8-11
1,B,wom man victim attempt robbery,Falls Church,VA,22044,38.867961,-77.143004,2009-8-16
20,A,pol cal block columb pik tuesday septemb robbery,,VA,,38.851082,-77.127522,2009-8-15
20,A,four men ent hom block saint trin court saturday septemb,Reston,VA,20191,38.9312663,-77.3566868,2009-8-16
20,A,fairfax county crim solv ask publ assist ident loc,Herndon,VA,20170,38.99781,-77.341105,2009-8-16
1,B,wom car vand block plaz americ driv,Reston,VA,20190,38.952396,-77.34992,2009-8-16
20,A,pol respond robbery capit city comput int stor loc,Annandale,VA,,38.831796,-77.195306,2009-8-16
1,B,man charg stab anoth man sunday septemb,Springfield,VA,22150,38.787834,-77.1632222,2009-8-13
1,B,an alert cit watch new recogn dorothy mae ag photograph someon,Annandale,VA,22003,38.8144641,-77.2643595,2009-8-16
1,B,boy died sunday septemb around pm fal orna,Springfield,VA,22151,38.806504,-77.24503,2009-8-14
5,A,two mal arrest burgl monday septemb off respond,Annandale,VA,,38.834455,-77.217878,2009-8-14
1,B,pol respond inov mount vernon hospit malicy wound wednesday,Annandale,VA,,38.831796,-77.195306,2009-8-16
1,B,fem tel pol sex assault along rout franklin,Chantilly,VA,,38.877344,-77.408781,2009-8-16
1,B,girl alleg attack man sat front step,Chantilly,VA,,38.883607,-77.439755,2009-8-16
1,B,man arrest saturday septemb alleg brand handgun,Chantilly,VA,,38.883607,-77.439755,2009-8-12
1,B,pol charg man assault alleg struck son sunday septemb,Herndon,VA,,38.969627,-77.386159,2009-8-16
1,B,pol charg daniel jimenez munoz penderview driv fairfax,Fairfax,VA,22033,38.8627531,-77.3678516,2009-8-16
15,A,tool stol vehic,Centreville,VA,20120,38.854356,-77.460728,2009-8-16
15,A,tool stol vehic,Chantilly,VA,20151,38.8999517,-77.4462077,2009-8-16
15,A,comput stol vehic,Centreville,VA,20120,38.844619,-77.457379,2009-8-16
15,A,cel phon stol busy,Chantilly,VA,20151,38.8914501,-77.434484,2009-8-16
15,A,cel phon stol busy,Centreville,VA,20121,38.8285737,-77.4390553,2009-8-16
15,A,alcohol stol busy,Clifton,VA,20124,38.8391062,-77.411532,2009-8-16
15,A,tool stol vehic,Centreville,VA,20121,38.825482,-77.430622,2009-8-16
17,A,volksw gti,Chantilly,VA,20151,38.8791707,-77.4353376,2009-8-16
17,A,harley davidson,Centreville,VA,20121,38.8307413,-77.4416847,2009-8-16
15,A,air gun stol vehic,Alexandria,VA,22306,38.754764,-77.088494,2009-8-16
15,A,two tvs stol busy,Alexandria,VA,22307,38.775123,-77.0594757,2009-8-16
15,A,bicyc stol resid,Alexandria,VA,22306,38.7415779,-77.0820194,2009-8-16
15,A,eight beer stol busy,Alexandria,VA,22308,38.743608,-77.057443,2009-8-16
15,A,beer stol busy,Alexandria,VA,22308,38.743608,-77.057443,2009-8-16
15,A,tool stol vehic,Alexandria,VA,22306,38.753812,-77.092088,2009-8-16
15,A,win stol busy,Alexandria,VA,22306,38.759361,-77.085024,2009-8-16
15,A,play stol busy,Alexandria,VA,22306,38.7753835,-77.0807899,2009-8-16
15,A,coff bean stol busy,Alexandria,VA,22306,38.772661,-77.082316,2009-8-16
15,A,licens plat stol vehic,Alexandria,VA,22309,38.7294135,-77.107285,2009-8-16
15,A,purs stol busy,Alexandria,VA,22309,38.7242932,-77.1176387,2009-8-16
15,A,licens plat stol vehic,Alexandria,VA,22309,38.736886,-77.096587,2009-8-16
15,A,tool stol vehic,Alexandria,VA,22306,38.761419,-77.0909934,2009-8-16
17,A,hond motorcyc,Alexandria,VA,22306,38.7582253,-77.079632,2009-8-16
17,A,hond odyssey,Alexandria,VA,22306,38.766985,-77.0891488,2009-8-16
17,A,toyot camry,Alexandria,VA,22303,38.790463,-77.078619,2009-8-16
17,A,dodg carav,Alexandria,VA,22306,38.7556773,-77.0805967,2009-8-16
15,A,hubcap stol vehic,Falls Church,VA,,38.8683601,-77.1826746,2009-8-16
15,A,fiv coat stol busy,,VA,22102,38.920177,-77.226339,2009-8-16
15,A,cloth stol busy,,VA,22102,38.920177,-77.226339,2009-8-16
15,A,wallet stol busy,,VA,22102,38.920177,-77.226339,2009-8-16
15,A,tool stol vehic,,VA,,38.87355,-77.2384295,2009-8-16
15,A,jacket stol busy,Great Falls,VA,22066,38.982272,-77.320774,2009-8-16
15,A,purs stol busy,Great Falls,VA,22066,38.982272,-77.320774,2009-8-16
15,A,key cel phon stol busy,Great Falls,VA,22066,38.982272,-77.320774,2009-8-16
15,A,purs stol busy,Falls Church,VA,22043,38.9021006,-77.2036374,2009-8-16
15,A,cloth stol busy,,VA,,38.916294,-77.220858,2009-8-16
17,A,niss stanz,Falls Church,VA,,38.88549,-77.173624,2009-8-16
15,A,gps stol vehic,,VA,,37.4315734,-78.6568942,2009-8-16
15,A,jewelry stol busy,Falls Church,VA,22042,38.8666687,-77.1936913,2009-8-16
15,A,four tir stol vehic,Hinton,WV,,37.709869,-80.814227,2009-8-16
15,A,cel phon stol busy,Falls Church,VA,22041,38.8501405,-77.1302896,2009-8-16
15,A,wheelchair stol busy,Falls Church,VA,22042,38.8595174,-77.2263381,2009-8-16
15,A,refrig stol resid,,VA,,38.849501,-77.127571,2009-8-16
15,A,two video gam stol busy,Falls Church,VA,22044,38.8658517,-77.1507855,2009-8-16
15,A,book bag stol vehic,Alexandria,VA,22312,38.825106,-77.145302,2009-8-16
15,A,cel phon stol busy,Falls Church,VA,22044,38.8722243,-77.1450848,2009-8-16
15,A,mail box stol resid,Alexandria,VA,22312,38.820275,-77.1536112,2009-8-16
15,A,laptop check book stol vehic,Falls Church,VA,22041,38.8525259,-77.1198475,2009-8-16
15,A,gps stol vehic,Alexandria,VA,22312,38.8122069,-77.1490825,2009-8-16
15,A,four tir stol vehic,,VA,,38.866907,-77.142727,2009-8-16
17,A,hond civ,Falls Church,VA,22042,38.8663439,-77.1997881,2009-8-16
17,A,ford mustang,Alexandria,VA,22312,38.82186,-77.15602,2009-8-16
17,A,ford mustang,Alexandria,VA,22312,38.8185874,-77.1447755,2009-8-16
17,A,suzuk motorcyc,Hinton,VA,,38.465858,-78.972194,2009-8-16
15,A,ipod stol vehic,Herndon,VA,20171,38.9181879,-77.3788236,2009-8-16
15,A,two tvs comput stol resid,Reston,VA,20191,38.938261,-77.3662,2009-8-16
15,A,ipod stol school,Herndon,VA,20170,38.968469,-77.392166,2009-8-16
15,A,apron stol busy,Reston,VA,20190,38.9587268,-77.3570336,2009-8-16
15,A,money stol resid,Reston,VA,20191,38.944576,-77.349985,2009-8-16
15,A,man emerg kit stol vehic,Reston,VA,20190,38.972578,-77.336746,2009-8-16
15,A,ipod stol school,Reston,VA,20191,38.9311518,-77.3400849,2009-8-16
15,A,alcohol stol busy,Reston,VA,20190,38.9645384,-77.3541764,2009-8-16
15,A,wallet stol vehic,Reston,VA,20190,38.9643333,-77.3522945,2009-8-16
15,A,dvd play gps stol vehic,Springfield,VA,22150,38.793681,-77.1997368,2009-8-16
15,A,licens plat stol vehic,Alexandria,VA,22312,38.822374,-77.1635574,2009-8-16
15,A,purs stol vehic,Annandale,VA,,38.834455,-77.217878,2009-8-16
15,A,notebook stol vehic,Alexandria,VA,22312,38.7983021,-77.1551452,2009-8-16
15,A,purs stol vehic,,VA,,38.780371,-77.154652,2009-8-16
15,A,bicyc stol busy,Springfield,VA,22150,38.7686721,-77.171396,2009-8-16
15,A,cel phon stol busy,Annandale,VA,,38.831796,-77.195306,2009-8-16
15,A,wallet stol busy,Annandale,VA,,38.831796,-77.195306,2009-8-16
15,A,four tir stol vehic,Alexandria,VA,22312,38.8089657,-77.1455127,2009-8-16
15,A,purs stol vehic,Annandale,VA,,38.834455,-77.217878,2009-8-16
15,A,bicyc stol resid,Annandale,VA,,38.831796,-77.195306,2009-8-16
15,A,purs stol resid,Springfield,VA,22150,38.7835617,-77.1841182,2009-8-16
15,A,iphon stol busy,Springfield,VA,22150,38.7822347,-77.1901275,2009-8-16
15,A,tool stol vehic,Annandale,VA,22003,38.820705,-77.2211795,2009-8-16
15,A,catalys convert stol vehic,Annandale,VA,22003,38.8287384,-77.2140519,2009-8-16
15,A,gps stol vehic,Annandale,VA,,38.831796,-77.195306,2009-8-16
15,A,purs laptop stol vehic,Annandale,VA,,38.834455,-77.217878,2009-8-16
15,A,tool stol vehic,Annandale,VA,,38.831796,-77.195306,2009-8-16
15,A,gps stol vehic,Annandale,VA,,38.831796,-77.195306,2009-8-16
15,A,nintendo ds gam stol vehic,Annandale,VA,22003,38.83983,-77.17921,2009-8-16
15,A,gps stol vehic,Alexandria,VA,22312,38.829871,-77.145599,2009-8-16
17,A,chevrolet taho,Annandale,VA,,38.834455,-77.217878,2009-8-16
17,A,hond,Annandale,VA,22003,38.8247551,-77.2132083,2009-8-16
15,A,cel phon stol busy,Chantilly,VA,,38.883607,-77.439755,2009-8-16
15,A,beer stol busy,Chantilly,VA,20151,38.8925738,-77.4268748,2009-8-16
15,A,jewelry docu stol vehic,Annandale,VA,,38.831796,-77.195306,2009-8-16
15,A,tool stol resid,Chantilly,VA,,38.883607,-77.439755,2009-8-16
15,A,gam stol form resid,Chantilly,VA,,38.883607,-77.439755,2009-8-16
15,A,dirt bik stol resid,Alexandria,VA,22309,38.721894,-77.128329,2009-8-16
15,A,bicyc stol resid,Herndon,VA,20170,38.968629,-77.387906,2009-8-16
1,B,incid org stat typ offens they list,Chantilly,VA,,38.88361,-77.439774,2009-8-23
1,B,show chain bridg road would mean block chain bridg,Chantilly,VA,,38.883607,-77.439755,2009-8-23
1,B,distribut offens,Chantilly,VA,,38.883607,-77.439755,2009-8-23
1,B,pol arrest man thursday septemb around am alleg,Centreville,VA,20121,38.8308114,-77.4599132,2009-8-17
20,A,man arrest connect robbery man the,Alexandria,VA,22306,38.751698,-77.084141,2009-8-23
1,B,cit cal pol saturday septemb report two men going door door ask,Alexandria,VA,22308,38.742919,-77.050343,2009-8-19
1,B,pol respond stratford land el school loc riversid road,Alexandria,VA,22308,38.730495,-77.067497,2009-8-23
5,A,pol respond burgl alarm act fiv below retail stor loc,Alexandria,VA,22306,38.751698,-77.084141,2009-8-23
20,A,man rob thursday septemb block lee highway the victim,Fairfax,VA,22031,38.8685971,-77.2713377,2009-8-24
1,B,two men arrest attempt extort money wom tuesday,Falls Church,VA,22044,38.8683495,-77.1470579,2009-8-23
1,B,mailm walk block bellview driv wednesday,Falls Church,VA,22041,38.8528542,-77.1381487,2009-8-23
1,B,annand are resid beat sev men barg hom,,VA,,37.4315734,-78.6568942,2009-8-23
5,A,resta burgl tim saturday septemb am,Hinton,WV,,37.709869,-80.814227,2009-8-19
5,A,man arrest burgl hom block frederick street,Springfield,VA,22150,38.788309,-77.192695,2009-8-23
1,B,pol cal are rol road hillsid road fat traff crash,Annandale,VA,,38.834455,-77.217878,2009-8-23
1,B,pol respond report assault block hunt branch road friday,Chantilly,VA,,38.883607,-77.439755,2009-8-23
1,B,girl left alon car almost minut saturday septemb around,Chantilly,VA,,38.877344,-77.408781,2009-8-19
1,B,on monday septemb michael thoma newton street bladensburg,Reston,VA,20191,38.94827,-77.351273,2009-8-21
1,B,an employ kentucky fri chick resta loc lee jackson mem,Chantilly,VA,20151,38.8925738,-77.4268748,2009-8-23
15,A,tool stol vehic,Centreville,VA,20121,38.8353257,-77.4201702,2009-8-23
15,A,ipod camer stol resid,Centreville,VA,20121,38.825614,-77.426835,2009-8-23
15,A,car key stol vehic,Annandale,VA,,38.831796,-77.195306,2009-8-23
15,A,dvd play ipod wallet stol vehic,Centreville,VA,20121,38.829962,-77.440577,2009-8-23
15,A,televid stol busy,Centreville,VA,20120,38.842868,-77.4381042,2009-8-23
15,A,licens plat stol vehic,Centreville,VA,20121,38.8350974,-77.423058,2009-8-23
17,A,toyot coroll,Chantilly,VA,20151,38.8868538,-77.4389619,2009-8-23
17,A,ford trail,Chantilly,VA,20151,38.8868538,-77.4389619,2009-8-23
17,A,hond civ,Centreville,VA,20120,38.8696638,-77.4514764,2009-8-23
17,A,hond,Centreville,VA,20120,38.8692325,-77.4572019,2009-8-23
17,A,volksw pass,Reston,VA,,38.959374,-77.354571,2009-8-23
15,A,lad stol resid,Alexandria,VA,22303,38.795186,-77.06797,2009-8-23
15,A,watch stol resid,Alexandria,VA,22307,38.788192,-77.061101,2009-8-23
15,A,cash stol busy,Alexandria,VA,22306,38.7753835,-77.0807899,2009-8-23
15,A,beer stol busy,Alexandria,VA,22306,38.7593375,-77.084036,2009-8-23
15,A,liqu stol busy,Alexandria,VA,22306,38.7478279,-77.0833725,2009-8-23
15,A,laptop comput stol busy,Alexandria,VA,22309,38.7211014,-77.1241111,2009-8-23
15,A,bicyc stol resid,Alexandria,VA,22309,38.7357237,-77.0984219,2009-8-23
15,A,win stol busy,Alexandria,VA,22309,38.7347015,-77.1017203,2009-8-23
15,A,cop rod stol busy,Alexandria,VA,22309,38.7247901,-77.128996,2009-8-23
15,A,trash stol resid,Alexandria,VA,22309,38.7466415,-77.0977834,2009-8-23
15,A,key purs stol busy,Alexandria,VA,22306,38.743203,-77.083624,2009-8-23
15,A,tool stol vehic,Annandale,VA,,38.831796,-77.195306,2009-8-23
17,A,hond civ,Alexandria,VA,22309,38.7342364,-77.0955795,2009-8-23
17,A,ford expl,Alexandria,VA,22303,38.7922773,-77.0573877,2009-8-23
17,A,chevrolet blaz,Alexandria,VA,22303,38.7874324,-77.0675092,2009-8-23
15,A,cash stol resid,,VA,,38.865811,-77.213511,2009-8-23
15,A,airb stereo stol vehic,,VA,,38.873033,-77.246057,2009-8-23
15,A,licens plat stol vehic,,VA,22102,38.920177,-77.226339,2009-8-23
15,A,laptop comput iphon stol busy,,VA,22102,38.920177,-77.226339,2009-8-23
15,A,sunglass stol busy,,VA,22102,38.920177,-77.226339,2009-8-23
15,A,glass stol busy,,VA,22102,38.920177,-77.226339,2009-8-23
15,A,airb stol vehic,,VA,22102,38.9134858,-77.2131274,2009-8-23
15,A,sid panel stol vehic,,VA,22102,38.9134858,-77.2131274,2009-8-23
15,A,airb stol vehic,,VA,22102,38.9134858,-77.2131274,2009-8-23
15,A,lawn equip stol resid,Falls Church,VA,22043,38.911553,-77.206947,2009-8-23
15,A,bicyc stol resid,Falls Church,VA,22042,38.854485,-77.221166,2009-8-23
15,A,deal licens plat stol vehic,,VA,22102,38.9182885,-77.2256597,2009-8-23
15,A,airb stol vehic,Falls Church,VA,22043,38.902949,-77.2098,2009-8-23
15,A,licens plat stol vehic,,VA,,38.873033,-77.246057,2009-8-23
15,A,comput stol busy,Falls Church,VA,22043,38.9032946,-77.2035795,2009-8-23
15,A,belt stol busy,Great Falls,VA,22066,38.982272,-77.320774,2009-8-23
15,A,airb stol vehic,MC Lean,VA,22102,38.9147445,-77.215044,2009-8-23
17,A,mercedesbenz,Great Falls,VA,22066,38.982272,-77.320774,2009-8-23
17,A,acur,,VA,22102,38.9246978,-77.2224394,2009-8-23
15,A,merchand stol busy,Falls Church,VA,22044,38.867961,-77.143004,2009-8-23
