Category,CrimeGroup,Description,City,State,Zip,Latitude,Longitude,Date
5,A,sometim am pm septemb unknown person gain entry resid stol cash the crimin investig divid investig cas,Fairfax,VA,22031,38.8650222,-77.2703526,2008-8-22
15,A,on septemb victim report sometim pm pm septemb unknown person stol wallet lock,Fairfax,VA,22031,38.8415992,-77.2743159,2008-8-23
1,B,at pm septemb victim report septemb pm man ent busy touch victim inappropry the victim screamed suspect fled foot he describ whit mal year ag fiv feet eight inch height weigh approxim pound he short blond hair wear blu jean,Fairfax,VA,22030,38.8532011,-77.3212169,2008-8-22
15,A,an employ busy report pm septemb man leav stor merchand pay confront cashy dur confront suspect fled stor wor merchand left vehic park lot the suspect describ black mal bald approxim six feet height the vehic describ whit toyot pickup the patrol divid investig cas,Fincastle,VA,24090,37.469103,-79.804496,2008-8-24
15,A,the victim report sometim pm pm septemb unknown person stol wallet purs left unattend,Fairfax,VA,22030,38.847129,-77.30434,2008-8-24
1,B,sometim pm septemb am septemb unknown person spray paint graffit build,Fairfax,VA,22030,38.847088,-77.303593,2008-8-22
1,B,the victim report sometim pm pm septemb unknown person smash windshield vehic park front resid,Fairfax,VA,22030,38.8549269,-77.31611,2008-8-24
1,B,on septemb pm resid report sometim septemb unknown person stol hond dirt bik benea rear deck hous,Fairfax,VA,22030,38.8493759,-77.3233166,2008-8-21
1,B,on septemb am employ report sometim pm septemb unknown person bent rear licens plat city vehic park lot,Fairfax,VA,22030,38.840902,-77.307892,2008-8-24
1,B,on septemb am vehic own report sometim pm septemb am septemb unknown person smash window vehic park street front resid,Fairfax,VA,22030,38.8549269,-77.31611,2008-8-24
15,A,on septemb pm employ report unknown person ent work spac stol wallet contain cash credit card purs,Fairfax,VA,22030,38.847103,-77.310556,2008-8-25
15,A,on septemb pm employ report sometim pm septemb am septemb unknown person ent four unlock vehic remov virgin stat inspect stick,Fairfax,VA,22031,38.8645504,-77.2765768,2008-8-25
1,B,on septemb pm resid report unknown person spray paint elect box loc rear property,Fairfax,VA,22030,38.839613,-77.308263,2008-8-25
15,A,on septemb pm vehic own report sometim am am dat unknown person stol key unlock park vehic dam gpsstereo unit,Fairfax,VA,22030,38.8678337,-77.2931592,2008-8-25
1,B,on septemb am resid report rear window hom shot bb investig rev neighb shoot bird air rifl,Fairfax,VA,22030,38.859173,-77.318706,2008-8-26
15,A,on septemb am vehic own report septemb pm pm unknown person tak gps unit diap bag park vehic,Fairfax,VA,22031,38.849794,-77.27195,2008-8-26
1,B,on septemb pm resid report sint septemb eg thrown unknown person car polit sign hous,Fairfax,VA,22030,38.8472051,-77.3212171,2008-8-27
5,A,on septemb pm resid report sometim am am unknown person forc ent resid tak prescrib med credit card,Fairfax,VA,22030,38.8660458,-77.2907325,2008-8-27
1,B,on septemb am off respond vand report determin cours argu two fem subject mal subject kick door fem truck leav dent,Fairfax,VA,22030,38.8633686,-77.2869411,2008-8-29
1,B,on septemb pm two mal juvenil report septemb approxim pm confront man knew front resid the convers becam heat man grab juvenil threatened,Fairfax,VA,22030,38.8604011,-77.3285586,2008-8-29
1,B,the victim report sometim pm septemb pm septemb unknown person us sharp tool punct tir scratch passeng sid front door hond,Fairfax,VA,22031,38.842283,-77.277105,2008-9-1
1,B,at pm octob admin facil report septemb eld fem paty assault nurs the patrol divid investig cas,Fairfax,VA,22030,38.848334,-77.316022,2008-9-1
1,B,on septemb pm pol respond report assault investig rev alterc ensu bount intox custom ask leav resta custom struck bount aft custom outsid alterc continu custom kick offduty bount,Fairfax,VA,22030,38.8479415,-77.301955,2008-8-28
15,A,on octob am vehic own report sometim pm octob am octob unknown person brok window vehic tak book bag contain notebook,Fairfax,VA,22030,38.8539933,-77.3187637,2008-9-2
1,B,on octob pm year old annand man report leav church bag meal needy person accost three unknown mal subject punch num tim would shar meal the suspect describ black mal left are vehic,Fairfax,VA,22030,38.8636392,-77.2831895,2008-9-2
1,B,on octob pm resid report sometim pm pm unknown person thrown eg front porch hom,Fairfax,VA,22030,38.8472051,-77.3212171,2008-9-2
1,B,on octob am man report unknown person pencil graffit column park gar,Fairfax,VA,22030,38.847088,-77.303593,2008-9-3
1,B,on octob am victim report unknown person obtain bank account inform sent forg telegram instruct bank transf larg sum money bank moscow the fraud detect loc bank contact victim ver transact,Fairfax,VA,22030,38.8451931,-77.3069247,2008-9-3
15,A,on octob am employ report septemb paycheck stol backpack subsequ cash unknown person,Fairfax,VA,22030,38.847782,-77.305137,2008-9-3
1,B,on octob pm vehic own report octob pm pm unknown person brok tail light vehic park front resid,Fairfax,VA,22030,38.855144,-77.291166,2008-9-3
12,A,on octob pm loss prev off report determin employ fail scan item custom select plac shop bag subsequ investig rev custom friend employ,Fairfax,VA,22030,38.8452586,-77.3017187,2008-9-3
15,A,on octob pm vehic own report sometim am pm dat unknown person remov catalys convert muffl park vehic,Fairfax,VA,22031,38.867198,-77.278467,2008-9-4
1,B,on octob am gas light pol found destroy unknown person pol off remain scen gas shut,Fairfax,VA,22030,38.8451364,-77.3056067,2008-9-5
1,B,the victim report sometim am pm octob unknown person smash rear window vehic,Fairfax,VA,22030,38.861989,-77.306067,2008-9-7
5,A,at am octob man gain entry busy rear door the suspect stol cash wallet left unattend count top the suspect describ man wear camoufl cloth hat dark glov the suspect left scen pri pol ar the crimin investig divid investig cas,Fairfax,VA,22030,38.8633606,-77.2870163,2008-9-7
15,A,on octob man report approxim pm octob two form employ return busy ent restrict area stol property belong busy both suspect prevy warn return property tim employ sep,Fairfax,VA,22030,38.8535465,-77.3199115,2008-9-7
1,B,the victim report pm octob employ busy approach pav park lot two men becam involv verb alterc the verb alterc subsequ led victim push suspect,Fairfax,VA,22030,38.8559613,-77.3137531,2008-9-8
20,A,at pm octob victim report rob wood path behind hom depot four suspect approach victim assault took cash cel phon the victim tre min injury the suspect describ four black mal thirty on wear black swe shirt on wear redskin basebal hat the crimin investig divid investig cas,Fairfax,VA,22030,38.8638695,-77.2759705,2008-9-8
15,A,the victim report sometim pm pm octob unknown person gain entry sec lock stol wallet,Fairfax,VA,22031,38.8415992,-77.2743159,2008-9-9
1,B,on octob am victim report sometim septemb unknown person op fraud capitol on onlin bank account us correct person inform upon learn victim clos account,Fairfax,VA,22030,38.858256,-77.331415,2008-9-8
15,A,on octob pm pol adv purs belong employ stol two person believ involv loc are short tim lat subsequ investig rev on commit theft two handb wallet contain credit card recov,Fairfax,VA,22030,38.855529,-77.333077,2008-9-9
1,B,at pm octob off respond investig hit run accid occur intersect the victim report driv striking vehic disregard red traff sign struck vehic the driv fled accid scen the patrol divid investig cas,Fairfax,VA,22030,38.857459,-77.307471,2008-9-9
5,A,the victim report sometim am pm octob unknown person gain entry apart stol two televid the crimin investig divid investig cas,Fairfax,VA,22031,38.8425137,-77.2810588,2008-9-14
1,B,at approxim am octob off encount sev individ possess alcohol three individ adult three juvenil al party releas summon und possess alcohol the three juvenil releas par,Fairfax,VA,22030,38.8663864,-77.3123397,2008-9-14
15,A,sometim pm pm octob unknown person gain entry sec lock stol black back pack wallet person item,Fairfax,VA,22031,38.8415992,-77.2743159,2008-9-11
1,B,sometim pm octob am octob unknown person vand four vehic park lot two vehic window smash out the suspect us unknown tool pry op hood on vehic caus dam the four vehic fil fir extinct foam,Fairfax,VA,22031,38.8647224,-77.2740118,2008-9-10
15,A,on septemb off respond busy larceny mad footbal video gam the patrol divid investig cas led arrest suspect on octob investig off arrest,Fairfax,VA,22030,38.848591,-77.305056,2008-8-11
1,B,the victim report sometim pm octob am octob unknown person smash rear window niss park near resid,Fairfax,VA,22030,38.8393063,-77.3022147,2008-9-15
1,B,the victim report sometim pm octob pm octob unknown person us sharp tool dam headston belong famy memb,Fairfax,VA,22030,38.847107,-77.313058,2008-9-15
1,B,sometim pm octob am octob unknown person spray paint victim mailbox,Fairfax,VA,22030,38.8578119,-77.3242186,2008-9-13
15,A,sometim pm pm octob unknown person stol wallet insid victim apart the patrol divid investig cas,Fairfax,VA,22030,38.8492481,-77.3153078,2008-9-15
1,B,on octob pm pm unknown whit mal silv pickup truck stop speak complain walk dog near end saint andrew driv he tri feet dog tre dog refus she continu walk approach subject near cornel road attempt speak her when refus drov away,Fairfax,VA,22030,38.854247,-77.281137,2008-9-14
1,B,on octob pm victim contact bank americ concern irregul act account when check bank account discov nin unauth transact tot the victim stil debit card possess cancel card prev charg,Fairfax,VA,22030,38.861816,-77.328554,2008-9-15
1,B,sometim pm octob am octob unknown person brok sid view mir vehic park front victim resid the suspect may also respons up drop contain knock,Fairfax,VA,22030,38.850057,-77.310721,2008-9-16
15,A,on octob victim report sometim am pm octob unknown person stol whit bind contain custom contract,Fairfax,VA,22031,38.86353,-77.275644,2008-9-18
15,A,on octob am employ stor report three mal ent busy distract clerk stol sonyericson cellul phon display the men describ black mal year ag al three men spok somal,Fairfax,VA,22030,38.8524429,-77.3256336,2008-9-17
15,A,the man resta report am octob man cam busy claim dj told man nee check equip the man last seen plac two turnt back seat silv suv the suspect left scen employ could ver man suppos access equip the suspect describ dark skin black mal goat fiv feet four inch height the crimin investig divid investig cas,Fairfax,VA,22030,38.8633606,-77.2870163,2008-9-20
15,A,the victim report sometim pm octob am octob unknown person stol sev piec cag belong exot bird cag left unattend deck resid,Fairfax,VA,22030,38.8422779,-77.2994558,2008-9-20
15,A,the victim report sometim pm pm octob unknown person stol wallet purs left unattend shop cart,Fairfax,VA,22030,38.8484896,-77.3028753,2008-9-20
15,A,on octob victim report pm octob accid left purs hotel return purs gon the suspect us victim credit card nearby stor purchas video gam equip assist lead id suspect the patrol divid investig cas subsequ charg,Fairfax,VA,22030,38.8544232,-77.3278365,2008-9-19
1,B,at pm octob report unknown person brok window hom vac,Fairfax,VA,22032,38.841237,-77.29123,2008-9-18
1,B,sometim pm octob am octob unknown person knock two concret plant destroy smal tre,Fairfax,VA,22030,38.8452586,-77.3017187,2008-9-18
1,B,sometim pm octob am octob unknown person threw eg apart door balcony,Fairfax,VA,22031,38.8445775,-77.2846928,2008-9-18
1,B,the victim report am pm octob unknown person brok glass right rear view mir motorcyc,Fairfax,VA,22030,38.8476895,-77.3109615,2008-9-20
20,A,at am octob stor clerk report man ent busy produc handgun demand money the clerk refus giv suspect money the suspect grab two pack cigaret left stor foot the suspect describ whit mal year ag wear black jacket black pant black hat the crimin investig divid investig cas,Fairfax,VA,22030,38.859793,-77.307867,2008-9-20
1,B,at pm octob report fem ag sex assault individ known her subsequ investig result arrest,Fairfax,VA,,38.851507,-77.29815,2008-9-20
15,A,on octob pm victim report sometim pm octob pm octob unknown person gain entry vehic stol stereo equip the vehic park front resid,Fairfax,VA,22030,38.846294,-77.318806,2008-9-19
1,B,on octob pm victim report ent intersect vehic struck anoth vehic the driv striking vehic left scen without stop the patrol divid investig cas,Luray,VA,22835,38.662701,-78.481254,2008-9-21
15,A,on octob pm victim report sometim pm midnight octob unknown person stol cellul phon resid soc gath the patrol divid investig cas,Fairfax,VA,22030,38.8418746,-77.3114881,2008-9-21
1,B,sometim pm octob pm octob unknown person us sharp tool punct tir vehic park lot,Fairfax,VA,22030,38.8549269,-77.31611,2008-9-21
15,A,sometim pm octob pm octob unknown person brok two work truck stol gas card,Fairfax,VA,22030,38.8591629,-77.3047908,2008-9-17
15,A,at pm octob man report pm two suspect ent stor cont video camer two gps dev bag left stor without pay both suspect describ black mal black fem the fem wear dark cloth mal wear eagl hat capit light jacket the patrol divid investig cas,Bristol,VA,24202,36.6382793,-82.111383,2008-9-22
2,A,at pm octob victim report pm unknown person set two polit sign fir front yard the suspect fled scen black compact car,Fairfax,VA,22032,38.843619,-77.297109,2008-9-22
1,B,sometim pm pm octob unknown person let air four tir victim car,Fairfax,VA,22030,38.863664,-77.276409,2008-9-22
15,A,sometim pm pm octob unknown person gain entry sec lock stol wallet car key,Fairfax,VA,22031,38.8415992,-77.2743159,2008-9-22
15,A,on octob pm man report sometim pm octob am octob unknown person stol virgin stat inspect stick six vehic park deal lot,Fairfax,VA,22030,38.8588792,-77.3059318,2008-9-22
15,A,on octob pm victim report sometim pm pm unknown person brok window park vehic stol wallet,Fairfax,VA,22030,38.8635632,-77.2852141,2008-9-22
1,B,on octob am off respond report loud party heard loud mus outsid resid hav warn loud party prevy occas leasehold issu summons nois viol they ident,Fairfax,VA,22032,38.843619,-77.297109,2008-9-25
15,A,on octob pm victim report sometim july octob cash stol briefcas resid,Fairfax,VA,22030,38.8424975,-77.2995833,2008-9-21
1,B,on octob am vehic own report sometim am pm octob unknown person stol ford prob driveway resid,Fairfax,VA,22031,38.8451585,-77.2906363,2008-9-24
1,B,on octob am resid report sometim overnight unknown person thrown eg onto front porch simil incid prevy occur resid,Fairfax,VA,22030,38.8472051,-77.3212171,2008-9-24
1,B,on octob pm vehic own report sometim pm octob noon octob unknown person brok sid window vis mold scratched window unknown object punct tir park vehic,Fairfax,VA,22030,38.86564,-77.297002,2008-9-26
1,B,on octob pm victim report credit card numb us unknown person octob mak purchas,Fairfax,VA,22030,38.8415349,-77.3131912,2008-9-24
15,A,on octob am victim report unknown person stol frankenstein air balloon halloween dec front yard the resid also report sometim pm octob am octob unknown person stol four stack nylon pumpkin halloween dec front yard resid,Fairfax,VA,22032,38.839202,-77.286842,2008-9-28
5,A,on octob am employ report sometim pm octob am octob unknown person forc entry temp construct trail rear property stol two pipelas cutoff saw,Fairfax,VA,22030,38.862506,-77.2920416,2008-9-29
1,B,on octob pm man report octob octob form employ stol four custom credit card numb us mak attempt mak unauth transact,Fairfax,VA,22030,38.844134,-77.299988,2008-9-25
15,A,on octob am vehic own report sometim pm octob unknown person remov rear licens plat park vehic,Fairfax,VA,22030,38.842109,-77.303048,2008-9-25
15,A,on octob pm victim report work unknown person tak gym bag lock remov wallet contain cash credit card id,Fairfax,VA,22031,38.8415992,-77.2743159,2008-9-29
1,B,on octob am off respond report assault investig rev mal subject becom involv alterc esc phys contact year old wom year old man grab suspect push flo the victim declin med at they transport mag issu assault war suspect,Fairfax,VA,22030,38.863871,-77.276267,
1,B,on octob am vehic own report sometim am am unknown person brok window park vehic,Fairfax,VA,22030,38.8492481,-77.3153078,
15,A,on octob am victim report sometim august umbrell stol patio resid,Fairfax,VA,22031,38.8650222,-77.2703526,
1,B,on octob am property man report sometim pm octob am octob unknown person dam bench turn upsid break leg,Fairfax,VA,22030,38.8476895,-77.3109615,
15,A,on octob pm employ cal pol report person match describ on commit theft blockbust stor prem as pol ar suspect fled are foot apprehend nearby off he found sev dvds video gam blockbust stor possess,Fairfax,VA,22030,38.8555224,-77.3148693,
15,A,on octob pm vehic own report sometim pm octob unknown person brok window park vehic stol gps unit,Fairfax,VA,22030,38.8492481,-77.3153078,
1,B,on octob pm vehic own report whit work van struck on park car push car dam vehic left scen,Fairfax,VA,22031,38.8453835,-77.276071,
1,B,on octob pm resid report unknown person thrown two pumpkin front step,Fairfax,VA,22030,38.8510623,-77.3200963,
1,B,on novemb am resid report unknown person thrown liqu bottl front window hom,Fairfax,VA,22032,38.8408633,-77.296727,2008-10-1
15,A,on novemb am resid report sometim pm octob unknown person stol three polit sign front yard resid,Fairfax,VA,22030,38.8564171,-77.2957536,2008-10-1
1,B,on novemb pm vehic own report sometim pm octob park vehic struck anoth vehic dam,Fairfax,VA,22030,38.8422779,-77.2994558,2008-10-2
15,A,on novemb pm vehic own report sometim pm octob unknown person brok window remov cd play park vehic,Fairfax,VA,22030,38.8549269,-77.31611,2008-10-2
1,B,on novemb pm resid report sometim pm octob am novemb unknown person thrown eg front door smash pumpkin doorstep,Fairfax,VA,22030,38.8472051,-77.3212171,2008-10-1
1,B,on novemb pm off patrol heard aud alarm com busy investig rev unknown person brok window front door throwing rock,Fairfax,VA,22030,38.8370315,-77.3120854,2008-10-1
1,B,on novemb pm resid report four teen subject thrown eg roof resid,Fairfax,VA,22030,38.8472051,-77.3212171,2008-10-1
1,B,on novemb am vehic own report sometim pm novemb sid park vehic struck dam anoth vehic,Fairfax,VA,22030,38.8493063,-77.2960163,2008-10-2
1,B,on novemb am vehic own report sometim pm novemb unknown person thrown brick park vehic caus scratches dent,Fairfax,VA,22030,38.860551,-77.317794,2008-10-2
1,B,on novemb am resid report unknown person spray paint graffit rear brick wal resid,Fairfax,VA,22030,38.8369159,-77.3167588,2008-10-2
1,B,on novemb pm vehic own report sometim noon novemb vehic struck park serv road front apart,Fairfax,VA,22031,38.8437848,-77.2849031,2008-10-2
5,A,on novemb pm resid report sometim am unknown person brok on window front hous app gain entry the item immedy determin miss bottl liqu beer the crimin investig divid investig cas,Fairfax,VA,22030,38.8545256,-77.3074119,2008-10-2
1,B,on novemb pm victim report learn form employ us victim person inform op credit card account jun victim becam aw issu adv outstand bal paid,Fairfax,VA,22030,38.8627214,-77.290904,2008-10-3
1,B,on novemb pm year old mal victim report cross fairfax boulevard foot struck unknown vehic stop the victim transport inov fairfax hospit tre lac scratches,Fairfax,VA,22031,38.8642653,-77.2791113,2008-10-3
15,A,on novemb pm victim report left bottl prescrib med bathroom return retriev found tak unknown person,Fairfax,VA,22030,38.8559613,-77.3137531,2008-10-4
1,B,on novemb pm employ adv subject issu not trespass libr,Fairfax,VA,22030,38.847088,-77.303593,2008-10-4
1,B,on novemb pm resid report fem friend attempt gain entry hous refus admit brok window she tak access fairfax tre cut arm,Fairfax,VA,22030,38.8439099,-77.3017091,2008-10-4
1,B,on novemb pm victim dj resta report mal subject ask mov away dj equip becam angry push bar left vehic the victim requir med tre,Fairfax,VA,22031,38.8640725,-77.2796313,2008-10-4
5,A,on novemb am employ company prep cont hom auct report sometim pm novemb unknown person forc entry hom no item believ stol,Fairfax,VA,22030,38.863812,-77.314923,2008-10-6
1,B,on novemb pm victim adv unknown suspect us victim person inform submit tax return victim nam the victim becam aw ir adv ow back tax,Fairfax,VA,22030,38.842109,-77.303048,2008-10-6
15,A,on novemb pm victim report unknown person app took wallet obtain prescrib ear day,Fairfax,VA,22031,38.8414455,-77.2731288,2008-10-6
1,B,at pm novemb victim report am shop busy heard click sound camer tak pict the victim look toward flo saw unknown mal tak pict undernea dress she confront fled stor the suspect wear black jacket khak pant boot,Fairfax,VA,22031,38.841811,-77.2759492,2008-10-4
1,B,sometim pm novemb am novemb unknown person stol victim hond park lot the vehic recov fairfax county pol springfield are ear morn hour,Fairfax,VA,22031,38.8650222,-77.2703526,2008-10-4
1,B,sometim midnight am novemb unknown person smash window vehic park front resid noth insid vehic tak disturb,Fairfax,VA,22032,38.843834,-77.29543,2008-10-8
1,B,sometim pm novemb am novemb unknown person smash four window vehic park front resid noth insid vehic tak disturb,Fairfax,VA,22031,38.843992,-77.293793,2008-10-7
15,A,at am novemb victim report sometim pm novemb am novemb unknown person us bolt cut cut chain gain entry stor lock lawn car trail num lawn tool stol the tot loss equip valu,Fairfax,VA,22030,38.861989,-77.306067,2008-10-8
15,A,sometim pm novemb am novemb unknown person gain entry lock vehic stol stereo system the vehic park front resid,Fairfax,VA,22030,38.8678337,-77.2931592,2008-10-7
1,B,sometim pm novemb am novemb unknown person smash windshield vehic park front resid,Fairfax,VA,22032,38.8379783,-77.2931976,2008-10-7
1,B,sometim am am novemb unknown person smash rear window vehic park front resid,Fairfax,VA,22030,38.8398366,-77.2976288,2008-10-8
1,B,sometim pm novemb am novemb unknown person smash rear window vehic park front resid,Fairfax,VA,22030,38.8422779,-77.2994558,2008-10-7
15,A,at pm novemb victim report am am discov wallet miss purs,Fairfax,VA,22030,38.8477615,-77.3018221,2008-10-9
15,A,sometim pm novemb am novemb unknown person gain entry unsec trail stol num lawn tool tot loss equip the suspect gain entry anoth trail lot cut lock noth stol,Fairfax,VA,22031,38.8638329,-77.2827521,2008-10-7
15,A,sometim pm pm novemb unknown person gain entry lock stol victim key loc vehic park lot the suspect ent vehic stol cash credit card wallet cellul phon,Fairfax,VA,22031,38.8415992,-77.2743159,2008-10-9
1,B,sometim pm novemb pm novemb unknown person stol vw jett lot the crimin investig divid investig cas,Fairfax,VA,22030,38.8541695,-77.32722,2008-10-9
15,A,at pm novemb victim moth report am novemb son sec bicyc bik rack loc front busy when return discov unknown person cut lock stol bik the bik describ cannond brand bik front back shock absorb grey writ fram,Fairfax,VA,22030,38.8549589,-77.3162999,2008-10-10
1,B,at am novemb man discov torn screen op window on room suppos occupy off ent room discov man sleep bed an investig led arrest,Fairfax,VA,22030,38.8635916,-77.2836188,2008-10-11
20,A,at am novemb victim report am walk east main street attack two unknown mal suspect the victim thrown ground punch sev tim up body suspect check pocket the victim abl fight attack the suspect ran away unknown direct abl tak property the victim transport fairfax hospit tre min injury the crimin investig divid investig cas,Fairfax,VA,22031,38.842514,-77.273057,2008-10-11
1,B,on novemb victim report sometim pm pm novemb unknown person dam storm door,Fairfax,VA,22030,38.8411537,-77.3070077,2008-10-11
15,A,at pm novemb victim pizz delivery driv report sometim pm pm novemb unknown person ent unlock vehic stol cellul phon,Fairfax,VA,,38.841572,-77.308128,2008-10-10
15,A,at am novemb victim report am am unknown person stol black nylon bag contain wallet cash credit card din hotel resta,Fairfax,VA,22030,38.8556898,-77.331049,2008-10-11
1,B,at pm novemb employ report individ busy prevy warn return,Fairfax,VA,22031,38.8642564,-77.2780096,2008-10-11
15,A,at pm novemb victim report set wallet stor countertop man grab wallet left stor the victim provid describ suspect short thereaft apprehend patrol off,Fairfax,VA,22030,38.863664,-77.276409,2008-10-7
1,B,sometim pm novemb am novemb unknown person knock elect light pol caus wor dam,Fairfax,VA,22030,38.842112,-77.303784,2008-10-11
1,B,on novemb pm busy own report octob unknown subject cal ord regul custom lat pick ord subsequ determin firm whos nam us plac ord auth knowledg subject involv,Fincastle,VA,24090,37.4686537,-79.8043809,2008-10-12
15,A,on novemb pm victim report left wallet contain credit card id seat eat left resta when return found wallet tak unknown person,Fairfax,VA,22030,38.847496,-77.303021,2008-10-13
20,A,on novemb pm year old victim report unknown mal subject quick approach grab purs fled foot the suspect describ black year old thin build wear whit hood sweatshirt jean the victim ind the crimin investig divid investig cas,Fairfax,VA,22030,38.85245,-77.333765,2008-10-13
1,B,on novemb am off respond nois complaint becaus warn nois viol ear ev resid,Fairfax,VA,22030,38.8406041,-77.3127411,2008-10-15
1,B,at am novemb victim report approxim pm novemb awak loud bang in morn discov brick staircas lead resid destroy an investig led arrest,Fairfax,VA,22030,38.8424975,-77.2995833,2008-10-14
15,A,sometim pm novemb am novemb unknown person gain entry van smash window the suspect stol landscap tool valu,Fairfax,VA,22031,38.8662242,-77.2812591,2008-10-13
1,B,at am novemb victim report stop intersect red traff sign when light turn green beg accel vehic struck suspect rid skateboard the windshield shat dam front bump vehic the suspect got car fled scen skateboard he describ whit mal wear dark cloth it unknown suspect ind,Fairfax,VA,22030,38.852701,-77.32363,2008-10-15
15,A,sometim pm novemb am novemb unknown person ent unlock vehic stol satellit radio receiv,Fairfax,VA,22032,38.840311,-77.288646,2008-10-14
1,B,on novemb victim report sometim pm novemb am novemb unknown person brok passeng sid mir vehic,Fairfax,VA,22030,38.848446,-77.302596,2008-10-17
15,A,sometim pm novemb am novemb unknown person stol black spee bicyc victim carport,Fairfax,VA,22030,38.8673088,-77.2995148,2008-10-15
15,A,sometim pm novemb am novemb unknown person gain entry vehic stol car stereo two speak eq,Fairfax,VA,22030,38.8509133,-77.3030041,2008-10-15
1,B,at pm novemb off respond park report fight when off ar discov individ involv fled scen it also determin individ play footbal verb alterc becam phys on victim scen transport fairfax hospit the patrol divid investig cas,Fairfax,VA,22030,38.8520761,-77.2974439,2008-10-16
1,B,at pm novemb wit report see man climb balcony ent vac apart when off confront suspect quick determin apart without permit,Fairfax,VA,22031,38.8445311,-77.2846964,2008-10-16
1,B,on novemb pm victim report pm pm novemb unknown person obtain credit card inform mad unauth purchas,Fairfax,VA,22030,38.8411558,-77.3159425,2008-10-13
1,B,at pm novemb man report pm novemb pm novemb two men cam stor purchas sev iphon claim repres busy the serv contract complet suspect us fraud inform the suspect describ middl eastern mal black mal dark hair both suspect approxim six feet height weigh pound the suspect left busy whit lat model lex,Fairfax,VA,22030,38.8532438,-77.3252374,2008-10-17
2,A,sometim pm novemb am novemb unknown person set pap fir socc field caus dam the fir marsh off investig cas,Fairfax,VA,22030,38.864436,-77.290008,2008-10-18
15,A,between am am novemb unknown mal ent stor stol gps dev the suspect describ black mal approxim fiv feet elev inch height cle shav wear black jacket the patrol divid investig cas,Fairfax,VA,22031,38.8648667,-77.2739092,2008-10-20
15,A,on novemb pm pm unknown person brok lock wom lock room stol sev item the patrol divid investig cas,Fairfax,VA,22031,38.8415992,-77.2743159,2008-10-20
15,A,sometim pm novemb am novemb unknown person smash window vehic park front resid stol gps unit,Fairfax,VA,22030,38.860501,-77.328592,2008-10-20
15,A,sometim pm novemb am novemb unknown person smash window vehic stol gps unit,Fairfax,VA,22030,38.861138,-77.307919,2008-10-19
15,A,sometim pm novemb am novemb unknown person smash window vehic park front resid stol gps unit,Fairfax,VA,22030,38.840733,-77.303822,2008-10-19
15,A,sometim pm novemb am novemb unknown person smash window vehic stol purs,Fairfax,VA,22030,38.8424975,-77.2995833,2008-10-19
15,A,sometim midnight am novemb unknown person smash window stol gps unit,Fairfax,VA,22030,38.860501,-77.328592,2008-10-21
15,A,sometim am am novemb unknown person smash window vehic stol gps unit,Fairfax,VA,22030,38.8627963,-77.3290201,2008-10-21
5,A,at pm novemb victim report two suspect ent hom struck head sev tim blunt object the suspect stol wallet contain cash the suspect describ two black mal long braid hair wear dark cloth the two men left scen smal gray car the victim tre injury inov fairfax hospit the crimin investig divid investig cas,Fairfax,VA,22030,38.8415467,-77.3096258,2008-10-21
15,A,on novemb victim report sometim pm novemb am novemb unknown person ent unlock vehic stol gps unit,Fairfax,VA,22030,38.8686121,-77.2995236,2008-10-23
15,A,at pm novemb suspect ent stor cont two bottl win trench coat process leav stor when wom confront stor employ fled scen leav vehic wait park lot the suspect describ black fem year ag approxim fiv feet four inch height the patrol divid investig cas,Fairfax,VA,22031,38.8414554,-77.2732048,2008-10-23
1,B,sometim am novemb am novemb unknown person smash window vehic park lot,Fairfax,VA,22031,38.8650222,-77.2703526,2008-10-23
15,A,at pm novemb man report sometim pm novemb am novemb unknown person stol flat screen televid room wom us fals inform rent room ev,Fairfax,VA,22030,38.861989,-77.306067,2008-10-25
1,B,at pm novemb victim report sometim unknown person obtain person inform us anoth stat employ purpos,,VA,,38.851101,-77.301781,2008-10-26
15,A,sometim am pm novemb unknown person smash window vehic stol sony stereo,Fairfax,VA,22030,38.8545515,-77.3281536,2008-10-25
1,B,at pm novemb victim report sometim novemb novemb unknown person obtain person inform us obtain credit card,Fairfax,VA,22030,38.870627,-77.291466,2008-10-25
1,B,on novemb pm stor employ report pol suspect prevy cas credit card fraud stor the suspect left stor pri ar pol off stop suspect nearby subsequ investig rev suspect possess fict washington dc driv licens sev credit card issu nam,Fairfax,VA,22030,38.8486151,-77.3041886,2008-10-23
15,A,on novemb am staff memb report laptop comput found miss inv conduc octob the comput last seen octob,Fairfax,VA,22030,38.8656075,-77.3227,2008-10-25
15,A,on novemb pm famy memb report porcelain owl statu tak paty room sometim novemb,Fairfax,VA,22030,38.838078,-77.31047,2008-10-26
15,A,on pm vehic own report sometim pm unknown person gain entry lock vehic stol bag contain laptop comput access,Fairfax,VA,22030,38.862192,-77.308523,2008-10-28
1,B,on novemb am vehic own report unknown person brok window park vehic,Fairfax,VA,22031,38.848367,-77.272261,2008-10-28
1,B,on novemb am vehic own report sometim pm novemb unknown person brok sid mir park vehic,Fairfax,VA,22031,38.8650222,-77.2703526,2008-10-28
15,A,at pm novemb victim report sometim pm pm unknown person smash window vehic stol set key,Fairfax,VA,22030,38.8635632,-77.2852141,2008-10-28
1,B,sometim pm novemb am novemb unknown person destroy larg gard urn plac front busy,Fairfax,VA,22030,38.846734,-77.305795,2008-10-28
